id_venta,fecha,tienda_id,region,categoria,producto_id,cantidad,precio_unitario,descuento_pct,monto,metodo_pago,cliente_id
341098,2026-11-07,46,Centro,Electronica,260,6,719.9,0,4319.4,Online,12429
341099,2024-09-25,34,Centro,Hogar,2838,7,269.63,0,1887.41,Efectivo,31123
341100,2025-05-29,36,Sur,Electronica,1327,6,1789.28,15,9125.33,Online,23224
341101,2024-08-03,26,Centro,Hogar,1371,9,1798.23,10,14565.66,Online,90922
341102,2026-09-25,13,Norte,Juguetes,3236,7,318.95,10,2009.39,Tarjeta,54911
341103,2025-12-25,15,Centro,Juguetes,1133,3,1674.11,5,4771.21,Efectivo,50977
341104,2024-07-08,16,Centro,Moda,179,8,509.0,10,3664.8,Tarjeta,2062
341105,2025-08-28,10,Norte,Electronica,4916,9,1340.67,15,10256.13,Efectivo,93357
341106,2024-01-06,18,Norte,Deportes,1332,1,1904.48,0,1904.48,Efectivo,26431
341107,2024-12-26,12,Sur,Juguetes,2400,4,1622.78,10,5842.01,Online,82317
341108,2026-12-01,34,Norte,Hogar,4310,6,1652.38,15,8427.14,Online,77542
341109,2025-08-03,22,Norte,Juguetes,1863,8,208.31,5,1583.16,Online,65385
341110,2026-09-08,24,Sur,Electronica,607,6,1770.3,0,10621.8,Online,48008
341111,2026-04-23,30,Centro,Juguetes,1679,4,1850.76,15,6292.58,Tarjeta,69962
341112,2026-10-29,32,Norte,Moda,2171,4,804.14,10,2894.9,Online,40631
341113,2025-08-27,33,Norte,Deportes,4902,9,1304.16,10,10563.7,Online,45164
341114,2026-11-11,49,Norte,Juguetes,1131,4,446.6,15,1518.44,Online,74473
341115,2026-07-13,34,Sur,Deportes,3245,1,188.77,15,160.45,Tarjeta,24965
341116,2024-12-02,30,Sur,Deportes,2415,8,779.02,10,5608.94,Online,58378
341117,2026-04-15,12,Norte,Juguetes,1261,4,662.96,5,2519.25,Efectivo,74272
341118,2025-09-14,25,Centro,Juguetes,4947,2,146.23,0,292.46,Online,25592
341119,2026-06-25,4,Norte,Moda,4148,7,1122.07,10,7069.04,Tarjeta,49538
341120,2024-08-23,40,Centro,Hogar,130,3,428.39,5,1220.91,Tarjeta,20902
341121,2024-07-30,1,Norte,Moda,1292,5,868.66,5,4126.14,Online,44453
341122,2026-10-01,9,Norte,Juguetes,2579,1,718.44,15,610.67,Efectivo,58207
341123,2024-06-29,25,Centro,Hogar,3283,9,1586.94,5,13568.34,Tarjeta,93008
341124,2025-02-20,26,Sur,Deportes,146,10,31.12,0,311.2,Efectivo,52212
341125,2024-07-28,16,Centro,Moda,1625,10,1371.11,15,11654.43,Efectivo,91480
341126,2024-11-17,31,Sur,Juguetes,4922,3,1122.37,10,3030.4,Online,50073
341127,2025-06-26,26,Norte,Moda,2193,10,962.49,10,8662.41,Efectivo,47306
341128,2026-10-28,13,Centro,Deportes,708,3,1666.87,10,4500.55,Efectivo,19065
341129,2026-02-21,50,Centro,Electronica,4312,7,1637.72,5,10890.84,Tarjeta,24594
341130,2026-09-17,49,Sur,Deportes,2048,7,1124.47,10,7084.16,Efectivo,37595
341131,2024-04-09,8,Sur,Hogar,2194,10,499.3,0,4993.0,Tarjeta,34339
341132,2026-11-05,10,Centro,Moda,1076,1,29.71,5,28.22,Efectivo,94323
341133,2026-08-09,13,Norte,Deportes,4732,7,1029.0,15,6122.55,Tarjeta,63878
341134,2026-02-17,41,Norte,Juguetes,1983,5,346.04,10,1557.18,Online,35459
341135,2026-07-23,43,Centro,Electronica,41,9,779.22,0,7012.98,Tarjeta,84221
341136,2026-11-06,35,Sur,Juguetes,3469,2,473.16,15,804.37,Tarjeta,99159
341137,2026-08-14,44,Norte,Hogar,342,10,1063.77,5,10105.82,Efectivo,90683
341138,2025-04-10,23,Sur,Deportes,2006,8,1186.44,15,8067.79,Efectivo,37694
341139,2024-03-17,50,Norte,Juguetes,544,2,802.61,15,1364.44,Tarjeta,60678
341140,2025-10-11,25,Centro,Electronica,2820,2,1586.26,0,3172.52,Efectivo,13371
341141,2024-03-20,40,Centro,Deportes,168,7,1289.11,15,7670.2,Tarjeta,10091
341142,2025-06-23,38,Centro,Deportes,3400,9,994.71,5,8504.77,Tarjeta,7789
341143,2025-09-16,34,Sur,Juguetes,1374,1,1641.35,5,1559.28,Efectivo,84774
341144,2026-06-12,2,Norte,Electronica,3308,4,585.61,0,2342.44,Efectivo,75758
341145,2025-12-12,12,Norte,Hogar,3393,9,28.43,15,217.49,Tarjeta,84965
341146,2026-04-14,42,Centro,Juguetes,3027,8,1682.99,0,13463.92,Tarjeta,44095
341147,2025-04-14,16,Norte,Electronica,1234,7,408.86,5,2718.92,Online,79144
341148,2024-11-20,33,Centro,Hogar,4336,10,1233.32,0,12333.2,Online,77777
341149,2025-01-15,50,Norte,Electronica,1288,6,596.95,10,3223.53,Online,70914
341150,2024-08-03,6,Sur,Moda,1946,10,952.16,0,9521.6,Online,27844
341151,2026-01-17,39,Norte,Hogar,1437,5,462.77,5,2198.16,Tarjeta,59015
341152,2024-10-17,25,Norte,Moda,2218,8,1546.13,5,11750.59,Tarjeta,31840
341153,2024-10-12,17,Norte,Deportes,1034,8,436.55,5,3317.78,Online,78103
341154,2024-10-21,17,Norte,Deportes,109,8,1288.22,15,8759.9,Efectivo,7040
341155,2024-10-29,27,Centro,Juguetes,1780,8,45.64,5,346.86,Online,37724
341156,2025-08-11,38,Sur,Electronica,771,8,621.05,15,4223.14,Online,70899
341157,2026-12-26,16,Centro,Deportes,1070,6,1301.9,15,6639.69,Online,70745
341158,2024-09-17,50,Norte,Electronica,2985,4,1072.68,10,3861.65,Efectivo,26479
341159,2025-04-18,44,Centro,Electronica,3427,9,1307.2,10,10588.32,Efectivo,68785
341160,2025-07-05,13,Centro,Juguetes,1381,7,1965.2,5,13068.58,Efectivo,53293
341161,2024-09-10,27,Sur,Juguetes,732,7,36.65,15,218.07,Efectivo,27228
341162,2024-02-02,50,Sur,Hogar,4735,3,587.02,5,1673.01,Efectivo,51389
341163,2026-10-18,15,Centro,Juguetes,359,7,664.43,15,3953.36,Efectivo,65065
341164,2024-10-14,41,Norte,Juguetes,1282,8,286.77,15,1950.04,Efectivo,51688
341165,2024-04-21,40,Norte,Deportes,3369,7,1108.07,10,6980.84,Tarjeta,7903
341166,2024-01-16,36,Sur,Juguetes,2531,4,1724.56,15,5863.5,Efectivo,41373
341167,2024-02-23,43,Norte,Hogar,489,1,1470.07,0,1470.07,Tarjeta,22075
341168,2026-04-12,30,Centro,Hogar,4585,2,1287.53,0,2575.06,Tarjeta,91401
341169,2026-11-27,4,Sur,Deportes,1291,4,865.41,15,2942.39,Efectivo,7079
341170,2025-12-17,36,Norte,Juguetes,393,9,1008.6,15,7715.79,Online,98909
341171,2024-08-09,31,Sur,Hogar,3542,9,432.87,15,3311.46,Efectivo,33543
341172,2026-10-29,47,Sur,Moda,1570,9,784.84,5,6710.38,Online,84743
341173,2026-06-21,35,Norte,Hogar,3425,6,1673.22,10,9035.39,Efectivo,29555
341174,2024-01-30,41,Norte,Electronica,3125,7,500.35,5,3327.33,Tarjeta,5093
341175,2026-03-20,37,Sur,Hogar,1845,8,28.18,0,225.44,Efectivo,26191
341176,2026-09-17,10,Centro,Moda,3577,9,1500.44,5,12828.76,Efectivo,62119
341177,2024-05-14,22,Centro,Electronica,973,8,669.59,10,4821.05,Tarjeta,74435
341178,2024-05-18,49,Sur,Hogar,4304,6,1930.41,5,11003.34,Efectivo,24994
341179,2024-04-01,14,Centro,Electronica,43,6,1885.29,5,10746.15,Tarjeta,73751
341180,2026-05-19,46,Centro,Juguetes,1845,9,982.2,15,7513.83,Online,7615
341181,2024-06-08,44,Sur,Hogar,3079,1,892.85,5,848.21,Online,23569
341182,2026-08-04,7,Centro,Hogar,279,9,1024.21,0,9217.89,Tarjeta,29890
341183,2024-12-18,49,Sur,Deportes,2200,8,1457.98,15,9914.26,Tarjeta,88762
341184,2026-03-12,19,Centro,Juguetes,3888,5,290.78,10,1308.51,Online,14990
341185,2024-11-27,27,Norte,Hogar,645,9,1933.98,10,15665.24,Tarjeta,79953
341186,2025-07-09,6,Norte,Hogar,304,7,1326.03,15,7889.88,Tarjeta,84188
341187,2024-03-18,12,Norte,Moda,3373,9,245.11,10,1985.39,Tarjeta,76133
341188,2025-10-16,3,Centro,Deportes,2700,7,477.31,15,2839.99,Online,76671
341189,2025-07-29,22,Norte,Electronica,3937,2,1707.4,10,3073.32,Online,62933
341190,2025-04-20,27,Centro,Juguetes,1988,9,1227.1,15,9387.31,Tarjeta,50122
341191,2024-12-08,47,Sur,Juguetes,2562,1,1244.55,5,1182.32,Online,60686
341192,2025-10-01,38,Sur,Deportes,4383,7,1474.32,0,10320.24,Online,92957
341193,2026-02-05,27,Norte,Moda,3268,3,378.7,15,965.68,Online,16444
341194,2025-10-15,27,Centro,Juguetes,1243,3,1984.86,10,5359.12,Tarjeta,77742
341195,2024-06-28,10,Sur,Electronica,4014,7,955.1,0,6685.7,Online,46078
341196,2025-01-25,44,Sur,Hogar,973,9,503.22,5,4302.53,Online,54754
341197,2024-04-04,40,Norte,Electronica,1306,4,1344.45,10,4840.02,Tarjeta,32144
341198,2025-06-08,14,Norte,Juguetes,4604,4,1389.45,10,5002.02,Efectivo,3899
341199,2026-10-07,14,Norte,Electronica,1326,1,914.76,15,777.55,Tarjeta,4547
341200,2024-11-08,29,Sur,Deportes,504,9,919.18,10,7445.36,Online,92615
341201,2026-01-22,14,Norte,Deportes,556,3,385.39,10,1040.55,Tarjeta,72855
341202,2024-07-21,46,Centro,Electronica,1334,4,1014.68,15,3449.91,Efectivo,55218
341203,2024-01-18,18,Centro,Deportes,2069,3,1280.88,15,3266.24,Efectivo,6797
341204,2026-05-06,48,Norte,Electronica,41,1,1725.07,5,1638.82,Online,20948
341205,2025-09-12,9,Norte,Electronica,697,3,532.36,10,1437.37,Online,10508
341206,2025-04-24,9,Sur,Juguetes,1595,9,350.8,0,3157.2,Tarjeta,57785
341207,2025-08-28,26,Norte,Hogar,3646,8,781.37,10,5625.86,Tarjeta,98585
341208,2025-10-30,16,Norte,Moda,3132,7,651.34,15,3875.47,Online,3278
341209,2026-08-18,45,Norte,Hogar,2721,10,990.56,5,9410.32,Efectivo,21750
341210,2024-07-10,47,Norte,Hogar,3931,10,970.12,0,9701.2,Tarjeta,79469
341211,2025-12-23,41,Norte,Moda,3253,6,1341.74,5,7647.92,Efectivo,47835
341212,2024-07-11,16,Norte,Hogar,1138,10,784.77,5,7455.32,Tarjeta,76345
341213,2026-11-21,15,Centro,Moda,1362,7,1823.56,10,11488.43,Online,2631
341214,2024-04-08,34,Centro,Deportes,3288,8,843.55,5,6410.98,Efectivo,13608
341215,2025-05-02,45,Sur,Juguetes,4039,2,1325.86,15,2253.96,Efectivo,87581
341216,2024-06-30,47,Centro,Juguetes,4113,5,1116.8,5,5304.8,Efectivo,11071
341217,2026-03-18,43,Norte,Hogar,1182,4,518.88,5,1971.74,Online,3334
341218,2024-05-18,50,Sur,Electronica,1334,2,585.38,0,1170.76,Online,94133
341219,2025-07-25,33,Norte,Moda,3271,7,208.22,15,1238.91,Efectivo,26444
341220,2024-08-08,41,Sur,Hogar,4731,6,1434.49,0,8606.94,Efectivo,22147
341221,2025-12-24,24,Norte,Electronica,1165,8,165.89,5,1260.76,Tarjeta,45743
341222,2024-08-24,39,Sur,Moda,2017,2,869.24,5,1651.56,Efectivo,1282
341223,2025-07-18,28,Sur,Electronica,978,7,976.54,0,6835.78,Online,38148
341224,2025-10-15,25,Sur,Juguetes,1381,7,661.04,5,4395.92,Efectivo,17381
341225,2026-05-30,5,Sur,Deportes,4991,6,1998.17,15,10190.67,Tarjeta,14788
341226,2026-06-16,3,Centro,Electronica,4865,3,458.69,15,1169.66,Online,39893
341227,2025-06-25,42,Norte,Juguetes,4654,7,657.03,10,4139.29,Online,69106
341228,2026-06-09,4,Centro,Deportes,2347,4,750.95,0,3003.8,Tarjeta,75273
341229,2026-12-12,25,Centro,Hogar,850,9,1611.39,15,12327.13,Efectivo,51445
341230,2026-09-18,21,Centro,Electronica,2430,5,626.67,0,3133.35,Efectivo,54620
341231,2024-12-31,29,Norte,Deportes,3681,2,732.98,10,1319.36,Tarjeta,91720
341232,2025-07-10,41,Centro,Hogar,2280,5,1136.08,0,5680.4,Tarjeta,24796
341233,2025-02-09,33,Sur,Electronica,1296,9,1591.86,15,12177.73,Efectivo,46647
341234,2024-03-29,26,Centro,Deportes,4976,9,1760.69,10,14261.59,Tarjeta,8127
341235,2026-11-22,40,Sur,Moda,3445,7,197.09,0,1379.63,Tarjeta,32643
341236,2024-09-09,50,Sur,Juguetes,2528,6,1899.47,15,9687.3,Tarjeta,72740
341237,2026-11-18,42,Sur,Hogar,626,2,886.82,15,1507.59,Tarjeta,48654
341238,2026-06-05,13,Norte,Electronica,2168,5,1043.83,15,4436.28,Efectivo,65910
341239,2024-08-31,24,Sur,Moda,2035,2,661.34,5,1256.55,Tarjeta,34482
341240,2025-03-09,32,Norte,Hogar,469,1,714.62,5,678.89,Efectivo,6083
341241,2025-10-13,29,Sur,Electronica,3359,9,1904.2,5,16280.91,Efectivo,9849
341242,2024-01-29,11,Centro,Electronica,4334,6,1723.2,10,9305.28,Online,25390
341243,2025-11-13,46,Norte,Deportes,4243,10,718.54,5,6826.13,Tarjeta,49382
341244,2024-01-29,49,Centro,Hogar,35,8,912.5,15,6205.0,Efectivo,26303
341245,2026-11-21,39,Norte,Electronica,3795,2,710.79,15,1208.34,Efectivo,68626
341246,2026-10-06,47,Norte,Moda,4700,6,851.9,15,4344.69,Tarjeta,15377
341247,2025-08-15,15,Norte,Juguetes,1650,8,1808.57,0,14468.56,Tarjeta,76272
341248,2024-04-16,14,Centro,Deportes,3599,5,940.23,0,4701.15,Tarjeta,33939
341249,2024-02-08,42,Norte,Juguetes,3776,7,1200.83,15,7144.94,Online,5568
341250,2024-10-30,47,Centro,Deportes,1090,5,875.08,5,4156.63,Efectivo,22011
341251,2025-08-03,45,Centro,Deportes,1098,1,789.18,10,710.26,Online,69346
341252,2026-12-14,33,Sur,Deportes,2897,6,1218.69,10,6580.93,Efectivo,45170
341253,2025-06-04,32,Centro,Hogar,2446,2,905.43,5,1720.32,Online,29274
341254,2026-03-20,33,Centro,Moda,4980,4,167.45,0,669.8,Tarjeta,43305
341255,2025-03-06,17,Centro,Moda,1711,9,401.58,10,3252.8,Online,87910
341256,2025-09-07,1,Sur,Moda,1795,3,296.47,15,756.0,Online,37082
341257,2026-06-08,9,Norte,Deportes,3771,8,1277.23,5,9706.95,Tarjeta,69401
341258,2026-02-08,42,Sur,Moda,2735,9,1011.14,5,8645.25,Efectivo,63102
341259,2026-01-23,21,Norte,Deportes,2458,8,92.14,5,700.26,Tarjeta,8220
341260,2026-01-27,43,Centro,Juguetes,1362,8,894.6,15,6083.28,Online,29877
341261,2025-08-24,19,Centro,Deportes,2711,7,1751.44,0,12260.08,Efectivo,23277
341262,2025-09-08,1,Norte,Hogar,4881,4,783.33,0,3133.32,Tarjeta,66312
341263,2026-08-09,12,Norte,Juguetes,1018,8,1723.43,15,11719.32,Tarjeta,26333
341264,2024-03-07,1,Centro,Moda,480,4,1885.09,5,7163.34,Efectivo,40326
341265,2025-10-14,6,Sur,Deportes,4418,9,1125.39,15,8609.23,Efectivo,16942
341266,2025-06-09,48,Norte,Deportes,4139,7,1575.95,0,11031.65,Tarjeta,60344
341267,2024-01-31,46,Centro,Electronica,2325,9,1074.96,5,9190.91,Tarjeta,886
341268,2026-01-17,45,Sur,Hogar,3564,3,789.08,0,2367.24,Tarjeta,47794
341269,2026-07-03,39,Centro,Deportes,3306,3,320.84,0,962.52,Online,25966
341270,2026-11-13,38,Sur,Juguetes,2458,10,112.82,15,958.97,Online,84325
341271,2025-08-01,7,Sur,Moda,3477,4,1581.62,15,5377.51,Tarjeta,36909
341272,2025-12-09,30,Centro,Hogar,4667,5,1578.57,10,7103.56,Tarjeta,47093
341273,2026-09-04,3,Centro,Deportes,2941,3,441.95,10,1193.26,Tarjeta,19279
341274,2026-06-26,27,Sur,Deportes,1969,7,1418.87,5,9435.49,Tarjeta,26004
341275,2025-07-08,10,Sur,Electronica,3345,6,567.09,15,2892.16,Online,9687
341276,2026-11-13,4,Norte,Deportes,2926,5,395.98,5,1880.9,Online,4485
341277,2025-03-29,37,Centro,Juguetes,2782,10,1379.47,10,12415.23,Efectivo,94645
