id_venta,fecha,tienda_id,region,categoria,producto_id,cantidad,precio_unitario,descuento_pct,monto,metodo_pago,cliente_id
57570,2026-02-14,32,Sur,Moda,2080,2,1445.18,5,2745.84,Tarjeta,5079
57571,2025-10-18,13,Sur,Juguetes,72,5,439.45,0,2197.25,Tarjeta,62278
57572,2025-05-25,31,Sur,Deportes,2820,8,1241.94,15,8445.19,Online,61678
57573,2025-07-13,18,Centro,Deportes,4383,2,1169.88,0,2339.76,Efectivo,5831
57574,2024-03-04,49,Centro,Juguetes,4644,10,1615.73,5,15349.44,Efectivo,32124
57575,2025-12-01,6,Norte,Electronica,3132,5,1928.04,10,8676.18,Online,61473
57576,2024-05-20,34,Norte,Electronica,3688,5,219.32,0,1096.6,Online,91741
57577,2026-09-04,14,Sur,Deportes,78,4,1792.63,15,6094.94,Online,93137
57578,2026-01-09,4,Sur,Juguetes,508,8,684.66,0,5477.28,Efectivo,38470
57579,2024-04-16,38,Sur,Hogar,4487,7,408.06,10,2570.78,Online,53130
57580,2024-07-31,33,Sur,Hogar,2921,4,1614.5,0,6458.0,Efectivo,83824
57581,2026-11-05,38,Centro,Moda,4591,4,437.51,15,1487.53,Efectivo,80565
57582,2025-01-22,1,Centro,Electronica,1917,1,1182.17,5,1123.06,Tarjeta,85022
57583,2024-09-14,16,Centro,Juguetes,1601,6,1853.57,10,10009.28,Efectivo,19240
57584,2026-04-12,7,Norte,Electronica,2135,10,1402.11,0,14021.1,Efectivo,55370
57585,2026-03-08,37,Norte,Juguetes,3985,10,184.49,0,1844.9,Online,78098
57586,2026-06-04,48,Norte,Juguetes,3515,3,543.18,5,1548.06,Tarjeta,65243
57587,2024-02-07,2,Sur,Electronica,3122,1,1055.12,10,949.61,Efectivo,70992
57588,2026-07-04,2,Centro,Deportes,3700,10,1011.25,10,9101.25,Efectivo,72810
57589,2026-11-14,38,Norte,Deportes,3390,10,1135.1,15,9648.35,Efectivo,69812
57590,2026-06-11,43,Centro,Juguetes,3316,10,533.57,10,4802.13,Tarjeta,60257
57591,2026-12-11,7,Norte,Deportes,3336,3,1436.38,5,4093.68,Efectivo,41976
57592,2026-04-30,50,Norte,Hogar,1057,5,198.8,5,944.3,Online,79792
57593,2024-03-01,19,Norte,Hogar,2205,3,1268.48,15,3234.62,Online,66917
57594,2024-04-20,34,Norte,Juguetes,4208,7,1422.11,5,9457.03,Online,46534
57595,2024-09-14,35,Norte,Moda,2446,9,693.43,5,5928.83,Online,59021
57596,2024-05-14,25,Sur,Moda,1680,8,1676.35,0,13410.8,Online,96277
57597,2024-02-29,40,Sur,Deportes,1471,1,882.57,15,750.18,Online,69001
57598,2024-07-07,39,Norte,Electronica,3676,1,325.12,0,325.12,Efectivo,76791
57599,2024-12-01,31,Sur,Deportes,4816,6,829.41,10,4478.81,Efectivo,79118
57600,2025-09-16,42,Sur,Electronica,2038,8,997.02,15,6779.74,Efectivo,92315
57601,2026-11-16,47,Norte,Electronica,3776,7,1088.07,5,7235.67,Tarjeta,47216
57602,2026-10-21,27,Sur,Deportes,740,7,1361.97,0,9533.79,Efectivo,13537
57603,2025-12-26,19,Sur,Juguetes,1218,4,1271.61,5,4832.12,Online,98583
57604,2024-03-26,42,Centro,Electronica,2195,8,1075.9,5,8176.84,Tarjeta,65173
57605,2025-10-28,10,Centro,Juguetes,1826,6,214.07,10,1155.98,Efectivo,65328
57606,2024-03-20,3,Norte,Deportes,4857,4,1075.19,15,3655.65,Tarjeta,92605
57607,2025-07-25,2,Norte,Juguetes,4535,8,1597.46,10,11501.71,Online,60317
57608,2026-03-13,43,Sur,Deportes,4606,10,1588.5,5,15090.75,Tarjeta,45941
57609,2026-03-11,49,Centro,Moda,3061,3,867.53,10,2342.33,Efectivo,786
57610,2026-05-24,31,Centro,Electronica,3149,1,1490.12,0,1490.12,Online,65408
57611,2024-06-23,8,Sur,Hogar,1890,4,1773.47,5,6739.19,Efectivo,14973
57612,2026-05-15,50,Centro,Hogar,1932,6,1169.61,15,5965.01,Efectivo,29951
57613,2026-05-13,17,Norte,Hogar,3799,8,348.57,10,2509.7,Online,89540
57614,2026-12-18,34,Norte,Juguetes,2663,1,1634.51,0,1634.51,Efectivo,58630
57615,2025-02-09,44,Centro,Electronica,3013,4,254.93,5,968.73,Online,19221
57616,2025-05-01,6,Norte,Deportes,2322,1,1593.22,10,1433.9,Efectivo,87362
57617,2026-01-23,3,Norte,Juguetes,2183,10,551.85,10,4966.65,Tarjeta,98617
57618,2024-10-09,3,Centro,Hogar,3755,1,639.11,15,543.24,Online,90797
57619,2026-01-06,1,Norte,Hogar,2117,2,260.92,15,443.56,Online,88145
57620,2025-03-31,24,Sur,Electronica,1565,9,636.2,0,5725.8,Efectivo,33291
57621,2024-08-09,16,Sur,Moda,1684,7,433.0,0,3031.0,Tarjeta,12916
57622,2026-05-29,45,Centro,Moda,4692,1,215.29,15,183.0,Online,63652
57623,2025-12-16,33,Norte,Moda,4438,4,385.45,5,1464.71,Tarjeta,37938
57624,2026-11-30,28,Norte,Deportes,116,3,1306.3,15,3331.06,Efectivo,87644
57625,2025-11-13,50,Centro,Electronica,950,2,641.81,10,1155.26,Tarjeta,50212
57626,2026-02-18,44,Norte,Moda,1378,7,663.06,0,4641.42,Online,9424
57627,2025-12-08,48,Sur,Juguetes,4783,5,53.69,0,268.45,Tarjeta,62733
57628,2024-09-06,34,Norte,Moda,172,6,1891.36,5,10780.75,Efectivo,65610
57629,2025-12-07,36,Centro,Juguetes,3535,1,65.26,15,55.47,Efectivo,37422
57630,2024-01-04,38,Sur,Moda,32,1,845.63,10,761.07,Online,15247
57631,2025-03-24,13,Sur,Electronica,1908,5,1009.93,5,4797.17,Online,29241
57632,2026-06-05,35,Sur,Moda,2855,1,1018.0,0,1018.0,Efectivo,22787
57633,2025-05-25,28,Norte,Hogar,1336,1,1504.14,0,1504.14,Tarjeta,95827
57634,2026-06-16,7,Centro,Deportes,2083,5,1697.17,15,7212.97,Efectivo,74215
57635,2024-02-15,24,Norte,Moda,606,8,1480.62,5,11252.71,Tarjeta,78599
57636,2024-11-26,8,Sur,Hogar,4851,4,829.9,0,3319.6,Online,98353
57637,2024-05-05,29,Sur,Electronica,2711,6,517.05,10,2792.07,Tarjeta,65874
57638,2025-08-07,1,Norte,Moda,4156,8,1274.48,0,10195.84,Online,39611
57639,2024-12-15,44,Sur,Electronica,2204,4,1117.69,0,4470.76,Tarjeta,12254
57640,2024-10-04,28,Norte,Deportes,3334,6,1542.15,15,7864.97,Efectivo,43170
57641,2024-11-25,40,Norte,Hogar,660,6,552.06,10,2981.12,Online,57332
57642,2025-04-22,34,Norte,Juguetes,1166,2,1151.17,10,2072.11,Online,18637
57643,2025-05-24,25,Centro,Hogar,224,4,271.98,5,1033.52,Efectivo,53172
57644,2026-01-26,5,Centro,Moda,738,1,1840.34,15,1564.29,Efectivo,86645
57645,2026-07-11,27,Centro,Hogar,4873,10,1426.06,0,14260.6,Tarjeta,47827
57646,2024-01-31,48,Sur,Moda,2297,6,112.67,10,608.42,Tarjeta,83802
57647,2026-11-27,7,Centro,Hogar,3449,5,90.23,5,428.59,Online,10134
57648,2025-07-04,49,Centro,Juguetes,3550,10,117.14,15,995.69,Online,62703
57649,2025-11-06,7,Sur,Deportes,1363,3,886.75,5,2527.24,Tarjeta,97423
57650,2024-12-21,48,Norte,Electronica,2850,9,428.2,5,3661.11,Tarjeta,96890
57651,2026-08-18,8,Centro,Deportes,1567,3,1205.76,10,3255.55,Efectivo,25287
57652,2024-09-23,6,Norte,Juguetes,3491,4,955.82,15,3249.79,Online,74049
57653,2024-10-16,49,Sur,Juguetes,2205,1,1636.8,5,1554.96,Online,17790
57654,2026-11-09,21,Centro,Juguetes,255,3,561.93,10,1517.21,Efectivo,31045
57655,2024-03-03,35,Centro,Juguetes,2619,7,1659.68,10,10455.98,Tarjeta,69964
57656,2024-06-18,34,Sur,Electronica,2350,4,1920.27,10,6912.97,Efectivo,37003
57657,2024-01-13,47,Sur,Deportes,2198,1,1679.3,5,1595.33,Tarjeta,32381
57658,2025-10-10,33,Centro,Moda,4723,6,457.99,15,2335.75,Efectivo,80538
57659,2025-01-23,19,Sur,Hogar,2388,4,1188.32,15,4040.29,Efectivo,32563
57660,2026-01-05,50,Centro,Juguetes,4640,6,1740.57,0,10443.42,Online,71020
57661,2024-12-22,18,Sur,Juguetes,782,1,1745.32,0,1745.32,Efectivo,59371
57662,2025-09-24,12,Sur,Juguetes,4439,1,1869.67,5,1776.19,Tarjeta,81990
57663,2024-07-16,22,Sur,Deportes,166,8,1378.65,15,9374.82,Efectivo,79110
57664,2024-06-05,33,Norte,Deportes,4161,8,1325.78,0,10606.24,Tarjeta,89970
57665,2024-09-26,11,Centro,Moda,337,7,1566.51,0,10965.57,Efectivo,13387
57666,2024-03-02,26,Centro,Moda,1109,4,633.62,0,2534.48,Efectivo,94693
57667,2025-05-12,27,Norte,Juguetes,4116,8,1571.76,5,11945.38,Tarjeta,79130
57668,2026-01-07,24,Sur,Juguetes,3223,5,1702.36,15,7235.03,Tarjeta,47421
57669,2024-04-26,19,Sur,Electronica,1496,2,1037.04,0,2074.08,Online,12597
57670,2026-07-03,48,Centro,Deportes,4908,8,1889.99,10,13607.93,Efectivo,97645
57671,2026-09-08,16,Norte,Hogar,1382,2,950.97,0,1901.94,Online,32658
57672,2025-12-18,6,Centro,Juguetes,2465,7,812.47,15,4834.2,Online,26194
57673,2026-05-17,5,Centro,Juguetes,2918,6,1976.75,0,11860.5,Online,84162
57674,2024-10-27,49,Norte,Juguetes,2696,2,1505.41,10,2709.74,Tarjeta,74263
57675,2024-11-22,48,Sur,Moda,2085,2,1574.54,0,3149.08,Efectivo,30058
57676,2026-08-07,28,Centro,Juguetes,789,1,1366.11,10,1229.5,Online,99481
57677,2026-01-02,28,Norte,Juguetes,4911,3,1656.52,5,4721.08,Online,23083
57678,2025-06-05,14,Norte,Hogar,2686,6,880.37,15,4489.89,Online,65733
57679,2026-10-24,38,Sur,Moda,1901,2,376.08,10,676.94,Efectivo,7636
57680,2024-06-29,11,Norte,Hogar,132,8,57.45,15,390.66,Efectivo,49846
57681,2025-04-30,23,Centro,Hogar,3005,8,1142.1,10,8223.12,Online,41064
57682,2025-06-15,15,Norte,Hogar,4141,6,1785.09,5,10175.01,Efectivo,65789
57683,2025-12-11,4,Norte,Hogar,4154,9,99.18,5,847.99,Tarjeta,10705
57684,2024-04-05,44,Sur,Hogar,4265,2,1805.55,10,3249.99,Tarjeta,69923
57685,2026-02-28,48,Sur,Hogar,1302,2,1814.98,0,3629.96,Online,85003
57686,2024-03-29,1,Sur,Deportes,4580,7,1300.23,15,7736.37,Online,65702
57687,2026-08-04,11,Norte,Deportes,4338,9,246.67,5,2109.03,Tarjeta,32987
57688,2026-07-11,46,Sur,Deportes,2287,10,1229.75,5,11682.62,Online,62601
57689,2025-06-07,10,Centro,Juguetes,2658,3,820.93,10,2216.51,Efectivo,41289
57690,2024-01-28,29,Norte,Juguetes,846,2,181.01,5,343.92,Tarjeta,80710
57691,2024-10-01,5,Norte,Hogar,638,10,1276.95,0,12769.5,Online,4963
57692,2025-07-08,8,Sur,Juguetes,1909,4,1166.88,10,4200.77,Online,40281
57693,2025-04-09,45,Norte,Hogar,2870,1,1956.32,5,1858.5,Tarjeta,1219
57694,2024-04-08,2,Centro,Electronica,2013,6,1672.61,0,10035.66,Online,48092
57695,2025-10-16,26,Centro,Deportes,1630,1,347.47,15,295.35,Efectivo,53971
57696,2025-03-28,49,Centro,Juguetes,236,7,1653.21,10,10415.22,Online,48423
57697,2024-10-18,10,Norte,Deportes,2615,6,982.94,0,5897.64,Online,41411
57698,2026-10-14,32,Norte,Moda,4932,7,986.06,5,6557.3,Online,15656
57699,2024-10-27,8,Centro,Hogar,3946,1,738.07,5,701.17,Tarjeta,39387
57700,2024-06-22,13,Sur,Electronica,2400,9,597.55,0,5377.95,Online,93540
57701,2024-01-30,47,Norte,Deportes,1208,2,362.18,0,724.36,Tarjeta,4608
57702,2024-09-07,13,Sur,Moda,1839,10,889.73,10,8007.57,Efectivo,47816
57703,2025-09-12,40,Norte,Electronica,1871,2,1932.44,0,3864.88,Tarjeta,49540
57704,2024-12-09,22,Norte,Electronica,879,8,1547.12,5,11758.11,Efectivo,7795
57705,2026-11-26,23,Centro,Electronica,2563,2,618.72,15,1051.82,Online,81016
57706,2026-09-29,48,Sur,Deportes,3037,4,1201.14,15,4083.88,Online,1297
57707,2024-12-11,45,Norte,Electronica,4009,3,1766.92,5,5035.72,Tarjeta,25347
57708,2025-06-19,34,Sur,Moda,259,2,945.74,10,1702.33,Tarjeta,49025
57709,2024-12-09,40,Centro,Deportes,158,5,915.6,0,4578.0,Online,60970
57710,2026-05-16,4,Sur,Electronica,836,1,1306.57,15,1110.58,Efectivo,6094
57711,2024-03-26,50,Centro,Deportes,4158,8,109.07,15,741.68,Tarjeta,18496
57712,2026-11-06,20,Norte,Deportes,617,4,805.86,15,2739.92,Efectivo,2842
57713,2024-08-31,33,Norte,Juguetes,4369,1,1008.85,0,1008.85,Tarjeta,8944
57714,2026-02-18,24,Centro,Hogar,1286,7,932.16,0,6525.12,Online,82536
57715,2024-01-06,16,Norte,Deportes,609,9,654.4,0,5889.6,Tarjeta,95993
57716,2026-08-20,28,Norte,Hogar,4634,3,1071.38,15,2732.02,Tarjeta,52357
57717,2025-01-15,24,Norte,Moda,3385,1,355.0,15,301.75,Efectivo,2256
57718,2026-02-17,32,Centro,Moda,3780,7,96.03,5,638.6,Online,14497
57719,2024-05-03,14,Sur,Electronica,915,10,818.42,0,8184.2,Online,4236
57720,2026-12-19,36,Norte,Deportes,2940,5,1641.12,5,7795.32,Efectivo,55738
57721,2025-05-15,41,Norte,Moda,3322,4,816.15,5,3101.37,Tarjeta,13250
57722,2024-01-10,17,Norte,Electronica,2157,2,948.17,0,1896.34,Online,54125
57723,2026-08-28,8,Norte,Electronica,1309,10,105.58,0,1055.8,Tarjeta,59376
57724,2025-08-18,9,Centro,Hogar,1401,4,1691.14,0,6764.56,Efectivo,94683
57725,2025-04-01,4,Sur,Hogar,626,3,283.36,0,850.08,Online,782
57726,2025-09-03,41,Norte,Hogar,3238,1,561.75,15,477.49,Tarjeta,53651
57727,2025-12-27,46,Norte,Juguetes,3490,10,109.24,0,1092.4,Online,67736
57728,2025-08-19,37,Norte,Juguetes,3664,2,1755.89,5,3336.19,Tarjeta,77788
57729,2026-10-25,18,Centro,Moda,1373,7,1659.26,0,11614.82,Tarjeta,75762
57730,2024-10-13,35,Sur,Juguetes,3531,2,1218.42,0,2436.84,Tarjeta,32086
57731,2024-07-25,17,Norte,Juguetes,4729,4,1205.18,0,4820.72,Online,46038
57732,2025-07-03,18,Centro,Deportes,2681,1,143.53,15,122.0,Tarjeta,52657
57733,2025-11-22,44,Norte,Juguetes,3021,8,1934.56,15,13155.01,Efectivo,87909
57734,2026-06-29,1,Sur,Moda,4966,4,1858.1,5,7060.78,Online,23222
57735,2026-11-08,27,Sur,Juguetes,1478,5,73.43,0,367.15,Online,16454
57736,2025-12-14,12,Norte,Hogar,4511,10,1062.79,10,9565.11,Efectivo,88330
57737,2026-05-31,9,Norte,Electronica,4314,7,706.38,10,4450.19,Efectivo,34334
57738,2025-08-22,16,Sur,Electronica,4249,2,5.84,5,11.1,Tarjeta,29373
57739,2026-08-09,49,Sur,Juguetes,524,4,1543.72,10,5557.39,Tarjeta,90577
57740,2024-08-30,23,Sur,Deportes,1550,7,589.3,10,3712.59,Tarjeta,75945
57741,2025-10-21,18,Centro,Juguetes,1954,4,499.38,0,1997.52,Online,15420
57742,2026-09-23,21,Sur,Deportes,241,8,1540.67,0,12325.36,Efectivo,85787
57743,2026-08-28,16,Norte,Deportes,325,5,42.26,10,190.17,Efectivo,9783
57744,2025-10-12,23,Norte,Deportes,1809,9,1264.2,15,9671.13,Efectivo,76051
57745,2026-06-04,32,Sur,Deportes,4458,7,1965.1,0,13755.7,Efectivo,34092
57746,2024-04-12,14,Sur,Hogar,78,1,56.33,5,53.51,Tarjeta,64070
57747,2026-02-08,39,Norte,Moda,3931,8,220.13,15,1496.88,Tarjeta,7211
57748,2024-05-27,47,Centro,Hogar,223,10,966.15,5,9178.42,Online,71521
57749,2026-03-29,3,Centro,Juguetes,1118,10,401.85,0,4018.5,Efectivo,93482
57750,2026-10-06,5,Sur,Moda,522,4,928.57,15,3157.14,Tarjeta,528
57751,2025-10-31,20,Sur,Electronica,1368,8,590.74,15,4017.03,Online,63594
57752,2026-02-07,28,Norte,Deportes,1208,1,1824.78,0,1824.78,Tarjeta,88453
57753,2025-02-22,21,Norte,Hogar,4936,8,259.99,15,1767.93,Tarjeta,35581
57754,2026-02-15,49,Sur,Electronica,327,9,485.85,15,3716.75,Efectivo,33618
57755,2025-06-16,39,Centro,Electronica,2174,7,1046.19,5,6957.16,Tarjeta,86623
57756,2026-06-26,30,Sur,Moda,3496,10,20.07,15,170.6,Tarjeta,97630
57757,2024-08-15,24,Centro,Electronica,2625,10,721.27,5,6852.06,Tarjeta,88786
57758,2026-11-26,44,Sur,Hogar,326,5,1943.01,15,8257.79,Online,91427
57759,2026-09-16,13,Norte,Hogar,2117,6,403.0,0,2418.0,Efectivo,78121
57760,2024-06-26,27,Norte,Hogar,546,10,1527.85,5,14514.58,Efectivo,49013
57761,2025-04-12,47,Centro,Juguetes,2286,6,505.33,5,2880.38,Online,15946
57762,2025-09-13,46,Norte,Moda,3808,9,944.99,15,7229.17,Efectivo,58929
57763,2024-06-04,45,Centro,Hogar,1389,8,1529.21,0,12233.68,Online,20999
57764,2024-09-16,16,Norte,Electronica,2612,1,246.1,5,233.8,Online,89170
57765,2025-01-30,48,Centro,Hogar,2516,8,1836.29,15,12486.77,Efectivo,31743
57766,2026-07-21,17,Sur,Moda,1768,2,1307.04,0,2614.08,Efectivo,64989
57767,2024-09-16,45,Centro,Hogar,1098,10,133.82,5,1271.29,Tarjeta,27204
57768,2024-09-27,2,Norte,Electronica,2147,2,1425.23,10,2565.41,Online,66056
57769,2025-02-15,14,Norte,Moda,2348,10,1055.98,5,10031.81,Tarjeta,96646
57770,2026-11-26,18,Sur,Deportes,612,2,493.75,15,839.38,Online,87895
57771,2025-01-27,1,Centro,Hogar,74,7,456.96,0,3198.72,Efectivo,48578
57772,2024-07-13,33,Sur,Deportes,1082,3,232.89,15,593.87,Efectivo,53854
57773,2025-01-01,27,Norte,Electronica,2575,9,1942.23,10,15732.06,Online,39562
57774,2026-06-12,39,Sur,Moda,3686,9,1017.14,15,7781.12,Online,39112
57775,2025-08-16,25,Sur,Hogar,3997,4,388.76,15,1321.78,Tarjeta,73531
57776,2025-07-15,27,Centro,Moda,3652,10,1497.2,0,14972.0,Online,75081
57777,2025-06-20,30,Norte,Hogar,1876,10,275.51,15,2341.84,Tarjeta,40173
57778,2025-07-25,44,Sur,Electronica,4208,2,1928.58,0,3857.16,Online,45257
57779,2024-11-03,47,Norte,Deportes,2434,7,204.82,5,1362.05,Online,21092
57780,2025-08-04,5,Centro,Electronica,245,8,553.81,10,3987.43,Online,97772
57781,2025-10-27,31,Sur,Juguetes,2498,1,739.82,15,628.85,Online,49503
57782,2025-07-13,23,Sur,Moda,2480,3,1347.31,10,3637.74,Tarjeta,26319
57783,2025-07-19,17,Centro,Electronica,2056,3,329.56,5,939.25,Online,22217
57784,2024-10-03,46,Centro,Hogar,3102,4,1261.79,0,5047.16,Tarjeta,3202
57785,2025-04-06,27,Norte,Deportes,1441,4,238.03,15,809.3,Online,35661
57786,2025-09-13,48,Sur,Hogar,2833,2,180.09,10,324.16,Online,99997
57787,2024-01-15,28,Centro,Electronica,405,7,1634.79,15,9727.0,Online,67207
57788,2024-02-11,7,Norte,Hogar,4080,6,1905.8,15,9719.58,Online,40822
57789,2024-01-20,2,Sur,Juguetes,1993,6,604.91,15,3085.04,Efectivo,89120
57790,2026-11-05,19,Sur,Electronica,712,2,1288.6,0,2577.2,Efectivo,80764
57791,2025-10-08,26,Centro,Juguetes,4704,8,1679.42,15,11420.06,Efectivo,73677
57792,2025-08-29,42,Centro,Moda,3384,10,321.53,10,2893.77,Efectivo,13434
57793,2024-04-02,43,Sur,Juguetes,90,3,14.14,15,36.06,Efectivo,27665
57794,2024-03-21,12,Sur,Moda,679,4,1005.47,15,3418.6,Efectivo,7082
57795,2025-10-19,37,Norte,Juguetes,2710,9,634.65,5,5426.26,Efectivo,24445
57796,2025-05-09,31,Sur,Electronica,1776,1,1872.35,0,1872.35,Online,59571
57797,2024-01-26,14,Centro,Deportes,4322,4,1722.13,15,5855.24,Tarjeta,42153
57798,2025-10-17,1,Norte,Juguetes,350,6,987.44,10,5332.18,Online,42856
57799,2025-03-31,47,Norte,Juguetes,2430,6,1172.15,15,5977.96,Tarjeta,85400
57800,2024-11-09,18,Norte,Juguetes,1092,1,1391.69,10,1252.52,Efectivo,67718
57801,2024-12-17,38,Centro,Hogar,2138,2,1655.64,5,3145.72,Efectivo,26399
57802,2026-07-11,18,Norte,Deportes,1083,1,25.38,5,24.11,Tarjeta,20860
57803,2024-10-29,20,Norte,Hogar,4303,5,741.06,15,3149.5,Efectivo,74471
57804,2024-11-22,7,Sur,Moda,3092,1,1583.37,15,1345.86,Online,95532
57805,2024-05-02,23,Sur,Juguetes,3357,8,648.21,0,5185.68,Online,45292
57806,2024-06-26,34,Sur,Electronica,3750,5,1142.67,10,5142.02,Online,71805
