id_venta,fecha,tienda_id,region,categoria,producto_id,cantidad,precio_unitario,descuento_pct,monto,metodo_pago,cliente_id
284496,2026-07-11,6,Centro,Deportes,776,3,1204.35,10,3251.74,Tarjeta,97912
284497,2024-06-19,31,Norte,Electronica,3277,4,961.6,10,3461.76,Efectivo,25594
284498,2025-07-24,48,Norte,Juguetes,905,4,1240.93,5,4715.53,Efectivo,3873
284499,2025-04-23,32,Norte,Hogar,4204,4,1674.84,0,6699.36,Efectivo,94344
284500,2024-05-25,47,Norte,Deportes,2103,4,455.88,0,1823.52,Efectivo,62347
284501,2026-12-29,40,Norte,Juguetes,2163,3,586.5,0,1759.5,Tarjeta,37362
284502,2025-09-21,22,Norte,Electronica,66,3,321.69,5,916.82,Online,99067
284503,2024-10-15,21,Sur,Moda,3661,7,707.56,15,4209.98,Online,19882
284504,2024-02-14,15,Centro,Hogar,2068,2,619.91,10,1115.84,Efectivo,43855
284505,2025-05-12,19,Centro,Juguetes,1998,1,731.52,5,694.94,Online,52308
284506,2025-12-29,16,Centro,Moda,4827,4,1790.53,5,6804.01,Tarjeta,53968
284507,2026-03-23,20,Sur,Juguetes,135,3,1090.76,15,2781.44,Tarjeta,31509
284508,2024-02-09,21,Sur,Moda,1706,10,1513.89,5,14381.96,Online,94870
284509,2025-05-26,45,Norte,Hogar,3124,4,1823.91,5,6930.86,Efectivo,87051
284510,2025-12-03,22,Norte,Deportes,2131,10,299.47,5,2844.96,Tarjeta,45554
284511,2024-02-17,48,Norte,Moda,2649,8,1630.91,15,11090.19,Online,5279
284512,2026-12-18,32,Norte,Hogar,1709,4,573.7,10,2065.32,Online,56876
284513,2025-01-20,48,Centro,Deportes,2674,5,1139.98,5,5414.9,Online,78487
284514,2025-12-17,44,Sur,Juguetes,3286,5,906.28,15,3851.69,Efectivo,69954
284515,2025-01-15,45,Norte,Moda,1910,7,533.67,15,3175.34,Tarjeta,13812
284516,2024-03-01,4,Norte,Electronica,894,4,1798.8,0,7195.2,Tarjeta,50749
284517,2026-05-24,32,Sur,Electronica,345,2,1479.06,15,2514.4,Tarjeta,3397
284518,2025-08-01,35,Sur,Moda,137,1,499.57,10,449.61,Tarjeta,31747
284519,2025-06-26,48,Sur,Juguetes,3736,5,185.5,15,788.38,Online,91097
284520,2025-11-09,39,Norte,Moda,2165,2,228.13,10,410.63,Efectivo,81781
284521,2025-06-04,41,Centro,Moda,3655,5,532.91,15,2264.87,Online,15372
284522,2024-11-03,32,Sur,Electronica,3183,9,757.65,5,6477.91,Efectivo,48582
284523,2024-06-23,44,Centro,Electronica,2881,5,240.41,0,1202.05,Tarjeta,2476
284524,2026-08-30,23,Norte,Juguetes,1210,6,1375.35,0,8252.1,Online,68052
284525,2026-12-16,6,Centro,Deportes,2736,4,221.82,0,887.28,Tarjeta,97479
284526,2025-07-31,15,Norte,Electronica,4125,7,1585.57,15,9434.14,Online,10938
284527,2025-04-08,42,Centro,Electronica,1555,2,1672.44,0,3344.88,Efectivo,21900
284528,2025-11-20,29,Sur,Juguetes,2103,2,1364.28,10,2455.7,Online,99403
284529,2025-11-17,39,Norte,Hogar,2958,2,1957.55,15,3327.84,Online,50056
284530,2024-07-11,27,Norte,Deportes,3217,8,1518.51,15,10325.87,Efectivo,47590
284531,2025-09-05,11,Norte,Deportes,1949,8,693.38,5,5269.69,Efectivo,50365
284532,2024-12-22,37,Sur,Moda,1518,5,450.38,5,2139.3,Online,70182
284533,2026-03-08,42,Norte,Deportes,1451,5,1218.21,0,6091.05,Tarjeta,29720
284534,2026-04-03,41,Centro,Juguetes,2354,10,1231.72,0,12317.2,Efectivo,89675
284535,2026-03-13,38,Norte,Moda,3877,9,719.39,5,6150.78,Online,19422
284536,2024-03-26,28,Sur,Juguetes,644,7,1114.45,0,7801.15,Efectivo,61178
284537,2025-01-17,30,Centro,Moda,1786,10,1790.43,10,16113.87,Tarjeta,24379
284538,2024-07-03,8,Norte,Hogar,3509,3,236.77,15,603.76,Efectivo,20689
284539,2025-02-15,13,Centro,Moda,4124,7,1235.41,10,7783.08,Tarjeta,77958
284540,2025-10-22,40,Centro,Electronica,4542,10,1958.03,10,17622.27,Online,26884
284541,2024-09-24,23,Centro,Hogar,4825,9,205.75,0,1851.75,Online,24241
284542,2026-05-26,13,Norte,Electronica,3457,10,1774.23,0,17742.3,Efectivo,33270
284543,2026-11-25,12,Sur,Deportes,4565,9,1854.51,15,14187.0,Efectivo,75350
284544,2024-11-02,39,Norte,Deportes,966,4,656.12,15,2230.81,Tarjeta,39438
284545,2026-07-19,22,Norte,Deportes,3474,7,360.75,15,2146.46,Online,78633
284546,2026-09-17,32,Norte,Hogar,740,2,242.23,10,436.01,Tarjeta,61218
284547,2024-06-19,12,Sur,Electronica,4689,7,1675.54,15,9969.46,Efectivo,44990
284548,2024-10-03,3,Centro,Hogar,1384,9,1163.37,5,9946.81,Tarjeta,85532
284549,2026-11-21,16,Centro,Hogar,895,6,445.6,10,2406.24,Tarjeta,24789
284550,2024-12-29,1,Sur,Hogar,1781,3,874.53,15,2230.05,Tarjeta,42390
284551,2026-05-27,50,Sur,Juguetes,4066,7,1445.4,10,9106.02,Tarjeta,96068
284552,2025-02-15,24,Centro,Juguetes,1298,4,1052.25,15,3577.65,Tarjeta,60625
284553,2024-07-23,36,Norte,Electronica,2751,8,1939.99,5,14743.92,Tarjeta,5845
284554,2024-03-29,46,Norte,Deportes,42,8,562.56,5,4275.46,Tarjeta,96545
284555,2024-06-21,40,Norte,Hogar,3716,4,583.55,15,1984.07,Tarjeta,69376
284556,2024-08-18,15,Norte,Moda,3056,5,1533.24,15,6516.27,Tarjeta,29478
284557,2025-10-01,14,Centro,Electronica,2040,1,9.41,15,8.0,Efectivo,4876
284558,2024-03-19,40,Norte,Electronica,1098,7,233.45,10,1470.74,Tarjeta,17005
284559,2025-08-20,37,Sur,Hogar,4247,5,1716.42,0,8582.1,Online,57143
284560,2026-05-28,20,Sur,Deportes,1510,7,1033.63,10,6511.87,Tarjeta,49187
284561,2024-08-05,48,Centro,Electronica,534,8,1316.79,0,10534.32,Tarjeta,71921
284562,2024-04-09,14,Norte,Deportes,42,10,1450.1,15,12325.85,Online,11417
284563,2024-07-03,3,Sur,Juguetes,2946,5,1911.18,15,8122.52,Tarjeta,61311
284564,2024-02-17,31,Sur,Moda,3180,10,824.53,10,7420.77,Efectivo,6767
284565,2026-02-25,29,Norte,Hogar,1075,7,1402.37,0,9816.59,Tarjeta,58258
284566,2026-12-14,14,Sur,Hogar,1021,9,1645.02,5,14064.92,Tarjeta,49614
284567,2024-04-17,9,Sur,Juguetes,3243,7,28.88,0,202.16,Online,98876
284568,2025-03-08,5,Norte,Electronica,1879,9,1856.85,0,16711.65,Efectivo,73360
284569,2026-08-27,43,Norte,Deportes,2507,10,1476.88,10,13291.92,Efectivo,63318
284570,2026-05-19,44,Norte,Hogar,1002,8,1589.83,15,10810.84,Online,87026
284571,2025-07-20,40,Norte,Moda,1190,10,1534.56,0,15345.6,Online,70615
284572,2026-01-06,18,Norte,Deportes,1260,1,1426.32,10,1283.69,Efectivo,57371
284573,2025-05-25,13,Norte,Electronica,2009,2,480.37,15,816.63,Tarjeta,827
284574,2025-09-23,33,Centro,Deportes,189,7,898.53,5,5975.22,Online,88799
284575,2024-03-18,47,Norte,Moda,3234,8,224.3,15,1525.24,Online,32066
284576,2025-09-28,48,Norte,Juguetes,896,1,1959.23,5,1861.27,Tarjeta,57042
284577,2024-07-31,17,Norte,Juguetes,460,5,367.91,0,1839.55,Efectivo,27880
284578,2025-05-18,29,Sur,Moda,3149,8,1055.52,10,7599.74,Tarjeta,28587
284579,2024-07-05,39,Sur,Deportes,1535,7,1900.95,5,12641.32,Online,45379
284580,2025-01-22,44,Sur,Moda,3756,6,157.66,5,898.66,Online,45125
284581,2025-04-05,10,Sur,Moda,3139,5,1673.41,5,7948.7,Online,95814
284582,2025-08-12,1,Norte,Deportes,1927,8,388.86,5,2955.34,Efectivo,19128
284583,2026-08-20,1,Norte,Deportes,4410,7,1591.26,0,11138.82,Online,798
284584,2024-10-03,20,Centro,Electronica,3255,4,673.34,5,2558.69,Efectivo,27095
284585,2025-01-04,6,Sur,Electronica,2066,7,1373.45,15,8172.03,Online,46937
284586,2025-01-29,19,Centro,Moda,4466,8,118.13,0,945.04,Efectivo,97023
284587,2025-02-10,39,Centro,Juguetes,1157,5,1316.29,10,5923.3,Efectivo,98454
284588,2025-10-02,37,Centro,Moda,4064,2,968.38,0,1936.76,Efectivo,80365
284589,2026-08-04,8,Norte,Juguetes,1630,9,845.98,15,6471.75,Online,96407
284590,2024-12-03,31,Centro,Deportes,2847,2,1565.58,10,2818.04,Online,35097
284591,2025-11-30,4,Sur,Deportes,2533,6,1145.05,0,6870.3,Efectivo,65999
284592,2026-07-03,16,Norte,Deportes,1646,4,1571.34,15,5342.56,Efectivo,53832
284593,2024-07-04,5,Centro,Hogar,1643,3,878.85,0,2636.55,Online,78140
284594,2024-06-15,25,Sur,Deportes,4395,1,1003.85,0,1003.85,Online,10242
284595,2024-11-16,12,Sur,Hogar,12,7,1140.69,5,7585.59,Online,85092
284596,2026-01-07,3,Centro,Juguetes,709,8,1989.08,5,15117.01,Online,94219
284597,2026-02-09,5,Centro,Moda,831,1,1451.87,15,1234.09,Online,13984
284598,2025-09-04,42,Norte,Electronica,1822,2,1729.89,0,3459.78,Tarjeta,32704
284599,2025-03-04,7,Norte,Moda,1225,3,1017.49,5,2899.85,Efectivo,92763
284600,2026-10-23,28,Norte,Electronica,2830,4,1837.49,10,6614.96,Efectivo,60003
284601,2026-11-12,48,Sur,Hogar,4672,3,1165.76,5,3322.42,Online,4907
284602,2025-05-09,46,Norte,Electronica,3264,3,52.28,0,156.84,Online,66234
284603,2026-08-25,49,Sur,Moda,2116,9,444.39,0,3999.51,Tarjeta,9354
284604,2024-03-21,27,Norte,Juguetes,3849,3,871.36,10,2352.67,Tarjeta,52878
284605,2026-11-18,39,Norte,Deportes,3845,4,1736.97,5,6600.49,Online,6679
284606,2025-03-11,21,Sur,Juguetes,4961,1,793.73,5,754.04,Tarjeta,82404
284607,2024-04-23,42,Sur,Moda,4933,2,1972.01,0,3944.02,Efectivo,66664
284608,2025-05-23,19,Centro,Deportes,4721,1,810.32,15,688.77,Tarjeta,75423
284609,2026-01-30,40,Norte,Electronica,4133,5,1504.18,0,7520.9,Online,12993
284610,2025-11-04,3,Sur,Electronica,723,4,882.45,10,3176.82,Tarjeta,76595
284611,2025-01-02,27,Sur,Deportes,2675,5,108.91,0,544.55,Tarjeta,49326
284612,2026-10-05,47,Norte,Electronica,2428,7,345.58,0,2419.06,Efectivo,9110
284613,2026-10-07,7,Sur,Deportes,2014,6,433.66,10,2341.76,Tarjeta,62091
284614,2024-08-09,33,Centro,Deportes,1710,9,1035.85,5,8856.52,Efectivo,36629
284615,2025-02-14,39,Sur,Moda,4124,10,1776.53,10,15988.77,Efectivo,23840
284616,2024-06-13,43,Norte,Hogar,3336,6,59.88,15,305.39,Tarjeta,32825
284617,2024-12-19,24,Centro,Juguetes,3212,5,1173.79,15,4988.61,Tarjeta,80196
284618,2026-06-03,44,Sur,Deportes,1934,8,314.23,10,2262.46,Tarjeta,43337
284619,2026-03-30,1,Norte,Electronica,382,3,856.63,10,2312.9,Efectivo,90860
284620,2025-03-26,34,Sur,Hogar,3466,6,586.08,5,3340.66,Efectivo,83294
284621,2025-09-27,2,Centro,Juguetes,3058,8,1888.81,0,15110.48,Online,7288
284622,2024-10-26,46,Centro,Moda,3384,8,731.13,10,5264.14,Online,23317
284623,2026-05-18,49,Sur,Juguetes,1009,4,607.04,0,2428.16,Tarjeta,6543
284624,2024-09-13,9,Sur,Juguetes,976,3,454.97,0,1364.91,Online,85494
284625,2024-09-19,26,Sur,Deportes,401,5,1230.93,15,5231.45,Tarjeta,94331
284626,2025-03-01,39,Sur,Electronica,4335,6,31.21,15,159.17,Online,94934
284627,2025-12-03,22,Sur,Hogar,3092,8,1614.24,5,12268.22,Tarjeta,48338
284628,2024-04-05,33,Centro,Deportes,850,1,1456.31,15,1237.86,Tarjeta,62314
284629,2024-01-20,10,Sur,Electronica,2379,2,442.93,0,885.86,Tarjeta,79991
284630,2026-05-18,5,Centro,Electronica,1261,1,746.16,15,634.24,Efectivo,57481
284631,2025-05-31,27,Centro,Deportes,3505,1,288.01,5,273.61,Efectivo,78198
284632,2026-06-13,23,Sur,Moda,4050,6,548.77,5,3127.99,Tarjeta,21699
284633,2026-06-17,50,Centro,Juguetes,70,2,1143.74,0,2287.48,Online,18622
284634,2026-02-17,43,Norte,Juguetes,2741,6,745.67,10,4026.62,Efectivo,7840
284635,2026-05-22,19,Centro,Moda,1069,1,617.11,0,617.11,Online,15150
284636,2024-02-09,25,Sur,Electronica,399,9,234.14,10,1896.53,Online,38966
284637,2024-02-15,21,Centro,Moda,552,1,1468.81,5,1395.37,Efectivo,57275
284638,2025-12-27,28,Centro,Moda,693,8,238.92,0,1911.36,Efectivo,95947
284639,2024-07-28,26,Norte,Moda,3668,1,914.42,10,822.98,Tarjeta,64764
284640,2024-06-30,33,Centro,Electronica,2263,5,727.18,0,3635.9,Tarjeta,50241
284641,2026-12-28,22,Norte,Juguetes,1073,7,742.4,10,4677.12,Tarjeta,19811
284642,2024-07-31,27,Norte,Electronica,380,7,1578.22,0,11047.54,Tarjeta,55175
284643,2024-08-21,27,Norte,Deportes,2157,1,203.03,0,203.03,Online,69927
284644,2026-06-21,19,Norte,Juguetes,2415,10,1653.97,0,16539.7,Online,15615
284645,2026-04-08,45,Norte,Juguetes,4757,7,1680.13,15,9996.77,Tarjeta,33514
284646,2024-02-14,29,Sur,Moda,2477,2,290.04,15,493.07,Tarjeta,87086
284647,2025-05-22,49,Norte,Deportes,4695,5,1841.58,10,8287.11,Efectivo,50507
284648,2026-08-14,39,Sur,Deportes,1466,7,720.26,0,5041.82,Tarjeta,60558
284649,2024-02-10,4,Centro,Electronica,1926,7,1811.2,10,11410.56,Efectivo,4328
284650,2025-11-15,39,Centro,Juguetes,4935,9,76.13,10,616.65,Tarjeta,37671
284651,2026-05-01,4,Centro,Moda,3108,2,1263.27,0,2526.54,Tarjeta,30361
284652,2026-07-28,24,Norte,Hogar,1864,9,1602.01,5,13697.19,Online,25134
284653,2025-01-07,13,Norte,Deportes,1052,5,748.66,15,3181.8,Efectivo,28215
284654,2026-08-13,2,Norte,Moda,1534,1,745.83,5,708.54,Online,13870
284655,2024-06-17,42,Norte,Moda,1925,1,620.96,0,620.96,Efectivo,39579
284656,2025-07-25,16,Norte,Moda,3621,6,384.93,15,1963.14,Efectivo,18767
284657,2026-11-01,27,Norte,Electronica,2068,1,1635.47,5,1553.7,Efectivo,95838
284658,2025-11-15,48,Centro,Electronica,3538,7,425.86,0,2981.02,Efectivo,89326
284659,2025-10-23,46,Centro,Juguetes,1269,4,1622.4,5,6165.12,Efectivo,41020
284660,2024-11-18,11,Norte,Moda,480,5,391.88,15,1665.49,Tarjeta,90060
284661,2024-02-07,6,Centro,Juguetes,2651,10,1673.46,10,15061.14,Efectivo,68692
284662,2024-10-06,16,Sur,Electronica,4112,5,1816.89,10,8176.01,Efectivo,9176
284663,2025-10-14,5,Norte,Juguetes,3101,3,1354.24,5,3859.58,Efectivo,37048
284664,2026-02-09,23,Norte,Juguetes,1242,1,1827.92,0,1827.92,Tarjeta,32936
284665,2024-01-05,44,Centro,Hogar,2886,6,1106.33,0,6637.98,Online,66677
284666,2025-09-26,11,Sur,Moda,2724,3,863.83,5,2461.92,Online,97555
284667,2024-05-01,8,Norte,Deportes,4407,9,1484.33,5,12691.02,Online,78195
284668,2025-10-03,23,Sur,Moda,1932,4,1486.8,0,5947.2,Tarjeta,87468
284669,2026-03-10,22,Norte,Moda,1616,4,1852.55,15,6298.67,Online,76295
284670,2024-03-31,30,Sur,Electronica,4281,7,917.19,0,6420.33,Online,18335
284671,2024-10-04,30,Centro,Deportes,200,6,1151.39,5,6562.92,Efectivo,44607
284672,2024-04-05,5,Norte,Moda,933,9,848.02,5,7250.57,Tarjeta,76053
284673,2025-09-12,2,Centro,Hogar,756,7,1184.48,15,7047.66,Tarjeta,16500
284674,2024-06-05,36,Sur,Electronica,4912,3,804.23,5,2292.06,Online,48090
284675,2026-04-26,7,Centro,Electronica,1135,8,952.58,0,7620.64,Online,39957
284676,2026-11-07,8,Centro,Juguetes,1322,4,1915.38,15,6512.29,Tarjeta,72475
284677,2025-02-22,40,Norte,Hogar,2752,4,1987.11,15,6756.17,Tarjeta,91862
284678,2026-12-12,48,Centro,Electronica,2690,6,12.96,15,66.1,Efectivo,95484
284679,2024-01-20,20,Sur,Hogar,4015,2,44.94,5,85.39,Online,51047
284680,2025-11-07,22,Centro,Juguetes,3465,1,92.33,5,87.71,Tarjeta,90124
284681,2024-01-19,13,Norte,Electronica,3578,8,1216.89,10,8761.61,Tarjeta,38084
284682,2025-03-25,29,Sur,Hogar,841,9,1842.57,0,16583.13,Online,11792
284683,2024-05-01,16,Sur,Juguetes,871,1,96.54,5,91.71,Efectivo,25521
284684,2026-11-22,43,Centro,Juguetes,4770,10,1402.26,5,13321.47,Efectivo,29940
284685,2026-03-03,5,Centro,Electronica,4532,4,990.19,10,3564.68,Efectivo,25690
284686,2025-03-25,16,Norte,Moda,1149,5,247.49,15,1051.83,Tarjeta,67624
284687,2025-08-08,18,Sur,Juguetes,470,6,991.33,15,5055.78,Efectivo,18719
284688,2026-03-05,32,Norte,Juguetes,4326,4,174.81,10,629.32,Tarjeta,47775
284689,2024-09-01,47,Centro,Deportes,3736,7,1525.08,10,9608.0,Tarjeta,37100
284690,2026-04-21,27,Sur,Deportes,774,3,741.73,5,2113.93,Tarjeta,60169
284691,2025-04-14,13,Centro,Deportes,961,3,1533.6,10,4140.72,Efectivo,66661
284692,2025-10-11,32,Sur,Juguetes,4652,10,46.95,10,422.55,Tarjeta,42074
284693,2026-11-08,13,Norte,Hogar,4114,6,1080.41,5,6158.34,Tarjeta,56838
284694,2024-02-19,47,Norte,Juguetes,206,7,1782.81,5,11855.69,Online,53289
284695,2024-01-02,28,Sur,Deportes,1915,5,820.52,15,3487.21,Online,87498
284696,2024-09-05,48,Norte,Deportes,3560,9,266.14,15,2035.97,Efectivo,18424
284697,2025-07-01,7,Norte,Deportes,621,4,1957.5,10,7047.0,Tarjeta,54809
284698,2024-02-14,46,Norte,Electronica,2525,10,447.15,0,4471.5,Tarjeta,67875
284699,2026-06-26,23,Sur,Juguetes,3483,8,1753.04,0,14024.32,Efectivo,90783
284700,2026-11-30,18,Centro,Deportes,3386,8,786.37,5,5976.41,Efectivo,16253
284701,2024-03-30,42,Norte,Deportes,3092,6,1449.46,15,7392.25,Online,23221
284702,2026-07-09,31,Norte,Hogar,3239,1,1968.98,15,1673.63,Tarjeta,55099
284703,2024-01-05,13,Norte,Deportes,3067,5,291.92,15,1240.66,Online,36632
284704,2025-09-12,44,Norte,Electronica,1158,8,1932.04,0,15456.32,Tarjeta,2579
284705,2026-06-08,17,Sur,Electronica,4319,6,1467.89,0,8807.34,Efectivo,60839
284706,2025-08-17,35,Centro,Juguetes,4802,5,46.05,5,218.74,Efectivo,2301
284707,2025-09-10,17,Centro,Moda,3519,1,1302.01,0,1302.01,Online,83381
284708,2024-02-01,14,Norte,Hogar,4382,2,1826.29,5,3469.95,Tarjeta,93304
