id_venta,fecha,tienda_id,region,categoria,producto_id,cantidad,precio_unitario,descuento_pct,monto,metodo_pago,cliente_id
60,2025-03-31,45,Norte,Moda,2635,7,572.87,10,3609.08,Online,82930
61,2026-10-13,48,Sur,Hogar,387,3,1149.27,5,3275.42,Tarjeta,44315
62,2024-10-22,37,Sur,Juguetes,1705,4,1476.29,5,5609.9,Efectivo,50024
63,2025-12-20,24,Sur,Moda,3176,1,1252.75,15,1064.84,Tarjeta,45725
64,2024-12-03,8,Centro,Hogar,2084,1,1774.09,10,1596.68,Efectivo,38396
65,2026-05-28,12,Sur,Hogar,671,8,1881.69,10,13548.17,Efectivo,75944
66,2026-12-12,45,Norte,Hogar,4161,8,800.43,15,5442.92,Online,26039
67,2026-03-02,23,Norte,Juguetes,3580,4,788.07,15,2679.44,Efectivo,12943
68,2024-08-04,37,Centro,Electronica,264,10,354.96,5,3372.12,Efectivo,484
69,2026-02-02,48,Norte,Hogar,3183,6,1049.16,5,5980.21,Online,60350
70,2024-07-06,26,Sur,Hogar,2883,3,1723.54,5,4912.09,Efectivo,62911
71,2025-01-14,28,Norte,Juguetes,404,10,699.95,0,6999.5,Tarjeta,67090
72,2025-05-07,42,Sur,Electronica,3075,7,1748.16,5,11625.26,Tarjeta,74560
73,2026-11-30,6,Norte,Moda,737,3,25.49,5,72.65,Efectivo,10179
74,2024-01-15,23,Norte,Deportes,4208,4,73.04,15,248.34,Tarjeta,46837
75,2024-03-05,7,Centro,Moda,2596,5,1510.43,10,6796.94,Efectivo,67026
76,2025-06-04,1,Norte,Deportes,1604,3,191.08,15,487.25,Tarjeta,27829
77,2025-10-09,8,Centro,Moda,1906,2,1526.48,5,2900.31,Online,60610
78,2026-12-22,35,Norte,Juguetes,3895,8,1973.13,10,14206.54,Efectivo,57609
79,2025-08-15,10,Centro,Hogar,2069,6,1233.34,5,7030.04,Tarjeta,56705
80,2025-01-26,34,Sur,Moda,2023,10,1466.53,15,12465.5,Efectivo,72328
81,2025-02-22,2,Norte,Juguetes,1964,5,1305.35,5,6200.41,Efectivo,87175
82,2024-10-15,35,Norte,Juguetes,3821,5,796.89,15,3386.78,Online,32421
83,2025-01-13,36,Centro,Electronica,342,4,814.38,10,2931.77,Efectivo,23347
84,2024-08-18,5,Centro,Juguetes,2641,9,922.03,5,7883.36,Efectivo,25441
85,2026-10-14,11,Norte,Hogar,886,1,88.43,5,84.01,Tarjeta,5206
86,2024-02-10,37,Sur,Deportes,2798,9,411.76,5,3520.55,Tarjeta,83396
87,2026-11-17,7,Centro,Juguetes,1441,4,71.22,5,270.64,Tarjeta,90956
88,2024-05-14,28,Centro,Electronica,2685,3,692.73,0,2078.19,Efectivo,26731
89,2024-07-19,11,Centro,Electronica,4614,4,343.32,10,1235.95,Online,84820
90,2026-02-18,45,Sur,Deportes,3740,8,1018.51,10,7333.27,Efectivo,28669
91,2026-07-18,23,Sur,Electronica,2899,5,588.04,0,2940.2,Efectivo,33437
92,2026-11-22,37,Centro,Moda,680,1,1588.59,15,1350.3,Tarjeta,45018
93,2026-12-07,10,Norte,Juguetes,1270,4,1196.37,5,4546.21,Efectivo,58520
94,2025-05-17,40,Centro,Juguetes,1869,6,697.89,10,3768.61,Tarjeta,67573
95,2025-02-10,7,Sur,Moda,3038,1,156.58,5,148.75,Online,74404
96,2026-03-15,35,Sur,Juguetes,1899,1,1296.41,10,1166.77,Tarjeta,18892
97,2024-04-08,17,Centro,Juguetes,1905,6,729.11,15,3718.46,Online,16126
98,2025-11-14,12,Norte,Moda,838,9,1403.8,15,10739.07,Tarjeta,94343
99,2025-12-26,34,Centro,Hogar,4307,4,1095.08,10,3942.29,Tarjeta,65293
100,2026-08-18,49,Centro,Deportes,205,2,1942.4,10,3496.32,Efectivo,5190
101,2025-09-04,34,Norte,Deportes,232,2,514.73,0,1029.46,Online,48717
102,2025-10-04,15,Norte,Deportes,1493,1,1528.82,0,1528.82,Efectivo,33245
103,2026-10-25,30,Sur,Hogar,4437,6,720.82,5,4108.67,Efectivo,67682
104,2025-05-17,12,Norte,Juguetes,2232,8,1837.98,5,13968.65,Tarjeta,33950
105,2026-02-05,27,Sur,Moda,1937,6,1398.49,15,7132.3,Online,82090
106,2025-02-01,1,Sur,Hogar,3777,3,941.41,0,2824.23,Efectivo,32367
107,2026-05-20,22,Centro,Electronica,2572,3,914.8,0,2744.4,Tarjeta,32503
108,2026-03-05,14,Norte,Hogar,3043,2,1742.24,10,3136.03,Efectivo,75762
109,2025-01-27,3,Sur,Hogar,3282,6,738.67,0,4432.02,Tarjeta,78593
110,2024-07-25,26,Sur,Electronica,4253,3,1386.84,5,3952.49,Tarjeta,27532
111,2026-11-04,2,Sur,Hogar,2201,3,714.22,0,2142.66,Online,75929
112,2026-06-10,19,Norte,Moda,3878,2,1153.58,5,2191.8,Efectivo,5256
113,2026-05-13,11,Norte,Juguetes,2802,6,1154.6,0,6927.6,Tarjeta,92245
114,2026-01-12,20,Norte,Electronica,3681,3,1990.09,15,5074.73,Tarjeta,75652
115,2025-07-17,7,Centro,Moda,1760,4,1596.54,5,6066.85,Efectivo,95138
116,2026-10-17,40,Norte,Deportes,1740,9,1859.41,10,15061.22,Efectivo,44233
117,2024-04-05,43,Centro,Hogar,1543,5,819.03,5,3890.39,Efectivo,87308
118,2025-04-29,41,Centro,Moda,2994,5,80.19,10,360.86,Online,90229
119,2024-08-18,37,Sur,Electronica,81,9,1725.0,15,13196.25,Online,61896
120,2026-01-18,39,Centro,Electronica,3847,4,1778.05,10,6400.98,Online,58284
121,2025-06-24,17,Norte,Deportes,570,9,1669.79,10,13525.3,Tarjeta,46051
122,2026-11-25,35,Centro,Moda,4645,8,638.96,5,4856.1,Efectivo,60987
123,2025-06-08,25,Norte,Moda,2413,1,539.93,15,458.94,Efectivo,15588
124,2025-07-31,21,Centro,Deportes,4311,5,797.91,15,3391.12,Online,95849
125,2025-11-12,33,Norte,Deportes,4654,9,321.16,15,2456.87,Efectivo,96253
126,2025-07-10,30,Norte,Moda,1467,2,307.61,15,522.94,Efectivo,24499
127,2026-10-09,49,Sur,Juguetes,369,4,977.02,15,3321.87,Efectivo,68636
128,2025-10-07,36,Norte,Moda,4020,1,679.57,0,679.57,Efectivo,94479
129,2026-03-06,29,Norte,Juguetes,1357,2,769.26,0,1538.52,Tarjeta,19258
130,2026-11-17,24,Norte,Juguetes,4366,9,1739.48,15,13307.02,Online,94141
131,2024-07-08,44,Centro,Hogar,1464,4,31.26,15,106.28,Online,43985
132,2025-09-24,36,Norte,Juguetes,3523,9,160.59,15,1228.51,Efectivo,64667
133,2025-09-19,46,Norte,Moda,2444,2,1837.41,15,3123.6,Efectivo,15826
134,2026-08-30,26,Centro,Hogar,2756,6,956.12,0,5736.72,Efectivo,23433
135,2025-12-10,34,Norte,Moda,4103,9,359.2,10,2909.52,Online,56080
136,2025-10-10,23,Sur,Electronica,4255,9,1453.29,0,13079.61,Efectivo,12667
137,2024-11-13,7,Centro,Moda,1901,1,701.5,5,666.42,Online,36774
138,2025-11-14,41,Sur,Hogar,4241,1,297.28,10,267.55,Efectivo,18185
139,2025-10-25,19,Centro,Deportes,3883,5,1357.68,0,6788.4,Tarjeta,86468
140,2025-03-17,13,Norte,Juguetes,3627,4,1372.74,15,4667.32,Efectivo,42895
141,2025-07-17,45,Centro,Juguetes,255,8,442.49,0,3539.92,Online,61363
142,2026-08-09,27,Norte,Hogar,1389,4,1222.66,10,4401.58,Tarjeta,54926
143,2025-11-29,24,Sur,Deportes,4710,2,345.46,15,587.28,Online,21356
144,2024-04-22,1,Norte,Hogar,3307,2,1174.92,10,2114.86,Tarjeta,80203
145,2024-01-02,16,Centro,Electronica,1812,9,1167.14,0,10504.26,Tarjeta,41668
146,2025-10-03,27,Centro,Electronica,1116,4,915.34,10,3295.22,Online,35776
147,2024-08-07,23,Sur,Electronica,116,2,110.73,15,188.24,Efectivo,70028
148,2026-05-04,50,Sur,Moda,4667,4,1222.84,0,4891.36,Online,77250
149,2025-01-19,18,Centro,Hogar,2686,5,142.13,5,675.12,Online,22948
150,2026-12-12,33,Centro,Juguetes,3897,9,1714.73,10,13889.31,Online,580
151,2025-12-30,23,Centro,Hogar,2723,10,749.96,5,7124.62,Online,59708
152,2024-09-03,40,Centro,Moda,1836,2,1889.47,0,3778.94,Efectivo,45458
153,2026-04-15,17,Centro,Hogar,963,7,695.96,5,4628.13,Efectivo,47733
154,2024-07-21,11,Centro,Electronica,715,7,140.28,5,932.86,Efectivo,93823
155,2024-05-02,42,Norte,Electronica,3501,6,218.95,15,1116.64,Online,9387
156,2025-02-04,49,Norte,Hogar,3629,3,1166.21,5,3323.7,Online,49662
157,2026-02-05,38,Norte,Juguetes,1764,8,913.01,10,6573.67,Efectivo,20133
158,2024-10-20,33,Norte,Electronica,2867,3,1074.11,10,2900.1,Online,2629
159,2024-10-06,50,Sur,Electronica,3105,1,1032.92,10,929.63,Efectivo,99386
160,2026-06-02,10,Sur,Hogar,3718,6,1188.16,5,6772.51,Online,98747
161,2024-07-16,29,Centro,Moda,1078,10,1850.11,5,17576.04,Online,21349
162,2026-09-08,7,Sur,Deportes,3884,2,1655.75,10,2980.35,Tarjeta,68969
163,2026-01-21,41,Sur,Juguetes,2537,3,1736.11,5,4947.91,Tarjeta,98717
164,2024-05-23,11,Norte,Deportes,4210,7,374.3,15,2227.08,Efectivo,84319
165,2025-08-31,2,Sur,Juguetes,1492,8,1014.32,5,7708.83,Tarjeta,91949
166,2024-07-05,36,Norte,Moda,3976,1,1372.24,0,1372.24,Online,74441
167,2025-04-08,7,Centro,Deportes,3760,2,388.96,10,700.13,Efectivo,39585
168,2025-10-21,42,Norte,Deportes,4250,6,189.16,5,1078.21,Efectivo,11070
169,2026-02-02,38,Norte,Deportes,829,10,868.49,10,7816.41,Efectivo,45085
170,2026-08-12,36,Sur,Deportes,4424,1,1573.13,10,1415.82,Efectivo,26603
171,2025-02-06,49,Norte,Electronica,2784,4,1777.09,0,7108.36,Tarjeta,62640
172,2024-05-26,37,Norte,Juguetes,579,4,1635.77,10,5888.77,Tarjeta,75284
173,2026-05-13,22,Norte,Moda,3650,6,1198.96,5,6834.07,Online,70529
174,2025-05-03,5,Centro,Juguetes,488,8,498.52,0,3988.16,Online,13288
175,2026-07-17,14,Centro,Electronica,4678,9,675.92,5,5779.12,Tarjeta,74359
176,2025-07-04,43,Centro,Electronica,4032,10,1991.21,0,19912.1,Efectivo,10905
177,2024-12-03,46,Centro,Juguetes,2283,10,645.05,15,5482.92,Online,70587
178,2026-05-21,21,Centro,Juguetes,160,2,1309.65,5,2488.34,Online,32988
179,2025-10-02,34,Centro,Moda,3338,9,757.62,15,5795.79,Efectivo,85766
180,2025-04-17,18,Norte,Electronica,4042,8,214.23,10,1542.46,Tarjeta,13487
181,2024-05-30,5,Sur,Moda,2150,8,145.49,0,1163.92,Online,53938
182,2024-09-19,39,Centro,Moda,3828,8,1751.54,0,14012.32,Tarjeta,31441
183,2024-05-23,39,Sur,Juguetes,4252,6,898.43,0,5390.58,Online,22469
184,2024-12-11,40,Norte,Deportes,3985,6,1493.79,10,8066.47,Tarjeta,5642
185,2025-09-15,10,Sur,Electronica,4092,3,1009.01,0,3027.03,Efectivo,68209
186,2026-10-13,3,Centro,Hogar,2760,2,1134.14,0,2268.28,Tarjeta,28999
187,2026-05-30,5,Norte,Hogar,3862,8,213.13,15,1449.28,Tarjeta,84266
188,2024-01-02,44,Centro,Hogar,356,1,1965.16,5,1866.9,Efectivo,44985
189,2026-06-15,27,Centro,Deportes,3204,1,1174.47,0,1174.47,Online,45263
190,2024-09-10,37,Centro,Moda,3025,5,252.23,10,1135.03,Online,84687
191,2025-03-28,19,Norte,Moda,2837,7,70.79,0,495.53,Online,51154
192,2026-11-26,7,Centro,Deportes,3811,5,53.23,15,226.23,Online,94112
193,2026-10-11,44,Sur,Moda,2770,6,1123.63,0,6741.78,Tarjeta,54081
194,2024-01-09,8,Sur,Electronica,4215,6,541.61,5,3087.18,Tarjeta,27528
195,2026-03-26,26,Centro,Hogar,4600,2,768.54,5,1460.23,Online,18621
196,2024-07-26,34,Sur,Hogar,1761,9,1148.88,5,9822.92,Efectivo,13733
197,2025-02-07,12,Centro,Deportes,2263,9,1178.54,15,9015.83,Efectivo,96517
198,2024-05-31,38,Centro,Electronica,288,10,1914.4,5,18186.8,Efectivo,25831
199,2024-02-23,29,Sur,Moda,2253,3,416.29,5,1186.43,Efectivo,78759
200,2025-09-19,37,Norte,Juguetes,331,6,1163.51,10,6282.95,Efectivo,91145
201,2025-08-09,35,Norte,Moda,1348,4,1784.56,10,6424.42,Tarjeta,98961
202,2024-04-13,50,Sur,Juguetes,4888,9,1965.55,10,15920.96,Efectivo,87467
203,2024-09-10,22,Norte,Hogar,716,6,1995.09,15,10174.96,Online,70602
204,2025-05-24,5,Sur,Electronica,4111,1,1021.51,15,868.28,Online,48987
205,2024-04-08,20,Sur,Deportes,1621,4,109.69,10,394.88,Online,69209
206,2024-06-01,33,Sur,Electronica,1587,8,1313.12,15,8929.22,Tarjeta,3129
207,2026-07-02,32,Centro,Deportes,3989,10,609.39,15,5179.81,Efectivo,53147
208,2026-05-27,40,Sur,Electronica,4346,7,1869.36,5,12431.24,Tarjeta,37174
209,2024-12-03,36,Sur,Electronica,3705,7,750.8,15,4467.26,Efectivo,54307
210,2026-04-01,9,Norte,Juguetes,3384,10,1307.87,10,11770.83,Online,74120
211,2026-08-14,38,Centro,Moda,2703,10,1973.33,0,19733.3,Online,24735
212,2024-06-09,37,Sur,Electronica,2720,4,1376.8,10,4956.48,Tarjeta,8477
213,2026-03-11,25,Norte,Hogar,1660,6,158.62,0,951.72,Efectivo,36366
214,2025-02-01,25,Sur,Deportes,440,10,1312.1,15,11152.85,Efectivo,80299
215,2026-03-26,38,Norte,Juguetes,2820,3,1007.19,0,3021.57,Tarjeta,32618
216,2025-02-04,41,Centro,Juguetes,1601,1,1914.42,0,1914.42,Tarjeta,6626
217,2025-10-01,1,Norte,Juguetes,2120,7,540.27,0,3781.89,Tarjeta,66845
218,2026-11-22,20,Sur,Electronica,3002,8,81.92,5,622.59,Tarjeta,78365
219,2025-11-18,21,Norte,Moda,4521,7,1001.77,0,7012.39,Tarjeta,89970
220,2025-04-04,20,Sur,Juguetes,3701,6,1393.76,15,7108.18,Efectivo,5558
221,2026-08-12,43,Centro,Moda,3468,9,736.47,10,5965.41,Tarjeta,36843
222,2025-04-14,29,Centro,Moda,114,3,1837.45,5,5236.73,Efectivo,50883
223,2026-11-11,7,Sur,Hogar,2669,10,1956.0,10,17604.0,Efectivo,82308
224,2026-01-19,11,Sur,Hogar,1299,6,1330.85,10,7186.59,Tarjeta,47419
225,2024-02-07,50,Centro,Juguetes,2862,7,855.72,5,5690.54,Tarjeta,61902
226,2024-08-17,21,Centro,Electronica,2480,6,1696.55,15,8652.4,Tarjeta,53172
227,2025-07-16,1,Sur,Moda,904,3,1100.38,10,2971.03,Efectivo,93594
228,2025-03-13,33,Centro,Juguetes,4377,6,243.98,5,1390.69,Online,34847
229,2024-01-27,33,Norte,Hogar,3055,5,716.51,5,3403.42,Efectivo,47285
230,2024-08-13,16,Sur,Moda,2452,2,572.72,0,1145.44,Tarjeta,319
231,2026-03-08,41,Centro,Moda,4284,5,1308.16,0,6540.8,Tarjeta,29934
232,2024-10-10,50,Sur,Deportes,2803,3,1323.36,5,3771.58,Efectivo,85960
233,2026-05-28,24,Centro,Hogar,4980,2,153.0,10,275.4,Efectivo,47532
234,2026-08-17,27,Sur,Juguetes,3156,8,173.28,0,1386.24,Efectivo,42867
235,2025-03-28,44,Centro,Deportes,690,2,1496.54,15,2544.12,Tarjeta,82403
236,2026-10-16,16,Sur,Juguetes,26,6,1818.91,0,10913.46,Tarjeta,17864
237,2026-03-26,19,Sur,Electronica,1488,10,1819.24,10,16373.16,Efectivo,56690
238,2025-10-20,41,Sur,Deportes,426,4,85.46,15,290.56,Efectivo,65433
239,2025-06-30,4,Centro,Juguetes,3754,3,1456.95,15,3715.22,Online,39915
240,2026-12-08,45,Norte,Juguetes,3925,9,555.62,0,5000.58,Online,72661
241,2024-01-17,24,Norte,Electronica,4437,5,1567.48,10,7053.66,Efectivo,41496
242,2024-06-06,5,Centro,Moda,4314,9,361.25,10,2926.12,Efectivo,89748
243,2025-04-21,4,Norte,Moda,4111,1,575.52,15,489.19,Efectivo,10009
244,2026-12-05,29,Centro,Deportes,4296,8,410.9,10,2958.48,Efectivo,62874
245,2025-06-01,17,Sur,Juguetes,391,1,1286.07,5,1221.77,Efectivo,23381
246,2024-04-08,42,Centro,Juguetes,4979,9,1619.74,0,14577.66,Online,42568
247,2026-11-26,5,Sur,Hogar,4512,9,1847.69,5,15797.75,Tarjeta,47079
248,2024-10-06,40,Sur,Moda,1636,1,130.58,5,124.05,Efectivo,47826
249,2025-05-11,8,Sur,Electronica,1812,1,1525.81,10,1373.23,Online,30851
250,2024-10-28,3,Sur,Deportes,678,2,1474.0,0,2948.0,Efectivo,32373
251,2024-06-29,9,Norte,Deportes,88,1,126.66,15,107.66,Tarjeta,24473
252,2025-08-29,19,Centro,Hogar,2118,6,1285.21,5,7325.7,Efectivo,64011
253,2025-11-30,3,Sur,Hogar,2191,10,950.0,5,9025.0,Online,56667
254,2026-09-19,44,Norte,Juguetes,3517,3,308.8,10,833.76,Online,38862
255,2024-07-09,19,Sur,Moda,1942,7,1137.94,15,6770.74,Efectivo,61596
256,2024-09-09,17,Sur,Deportes,3732,8,1916.18,0,15329.44,Tarjeta,55804
257,2026-09-07,41,Norte,Deportes,420,7,847.66,15,5043.58,Tarjeta,81006
258,2026-07-16,25,Sur,Juguetes,4345,6,1858.64,15,9479.06,Online,68648
259,2024-05-07,37,Sur,Hogar,3893,10,1354.11,5,12864.04,Online,26476
260,2024-01-18,16,Centro,Hogar,1923,8,1823.99,10,13132.73,Tarjeta,70726
261,2025-07-19,10,Sur,Deportes,371,3,339.87,0,1019.61,Efectivo,62199
262,2025-07-23,14,Norte,Juguetes,2362,6,455.5,10,2459.7,Tarjeta,84036
263,2025-11-16,31,Centro,Hogar,4861,7,151.74,5,1009.07,Online,30728
264,2025-09-17,44,Sur,Deportes,1292,7,1913.52,15,11385.44,Efectivo,66267
265,2026-05-03,47,Sur,Juguetes,4973,4,290.18,5,1102.68,Efectivo,68430
266,2026-08-19,45,Norte,Electronica,4495,9,1854.74,0,16692.66,Efectivo,25293
267,2024-06-03,11,Centro,Deportes,196,3,1445.09,0,4335.27,Online,83640
268,2025-05-04,9,Sur,Deportes,22,3,984.39,0,2953.17,Tarjeta,2613
269,2026-02-23,41,Sur,Juguetes,1732,10,1167.64,5,11092.58,Efectivo,88916
270,2024-09-02,45,Norte,Deportes,3925,5,1617.98,15,6876.42,Efectivo,68315
271,2026-11-28,27,Norte,Moda,829,5,1990.38,5,9454.3,Tarjeta,12582
272,2026-01-28,33,Sur,Electronica,4022,8,1227.51,10,8838.07,Online,65980
273,2025-06-21,5,Norte,Deportes,1203,10,1866.62,15,15866.27,Tarjeta,77807
274,2026-07-09,8,Sur,Moda,4,1,1163.3,15,988.8,Online,62079
275,2025-02-11,11,Centro,Hogar,2010,10,1063.72,0,10637.2,Efectivo,5358
276,2025-06-08,6,Sur,Hogar,560,4,1984.05,15,6745.77,Online,21203
277,2026-04-07,13,Sur,Hogar,1231,9,1524.06,0,13716.54,Tarjeta,79848
278,2026-06-21,3,Centro,Juguetes,3776,1,1656.85,10,1491.16,Efectivo,11691
279,2024-02-05,1,Centro,Hogar,1882,9,754.98,0,6794.82,Tarjeta,69357
280,2025-11-15,47,Norte,Deportes,3891,9,1937.52,5,16565.8,Efectivo,69567
281,2024-01-20,28,Centro,Deportes,2156,8,1496.47,10,10774.58,Online,99816
282,2024-11-16,40,Norte,Juguetes,2943,1,409.54,10,368.59,Tarjeta,57555
283,2025-05-26,44,Norte,Deportes,4462,3,762.29,5,2172.53,Tarjeta,96471
284,2025-02-03,33,Centro,Deportes,2750,6,1616.6,5,9214.62,Efectivo,14271
285,2025-10-15,46,Norte,Hogar,1920,7,1338.09,10,8429.97,Online,12230
286,2026-08-29,50,Centro,Deportes,2003,7,1408.85,0,9861.95,Efectivo,66410
287,2025-04-15,21,Sur,Deportes,2372,6,1627.41,15,8299.79,Online,12354
288,2026-04-13,5,Sur,Deportes,3887,3,365.35,10,986.45,Tarjeta,58189
289,2025-12-27,50,Sur,Electronica,3328,4,1325.83,0,5303.32,Efectivo,15500
290,2026-05-03,26,Norte,Electronica,3525,1,1630.52,0,1630.52,Efectivo,33397
291,2024-02-20,5,Sur,Juguetes,4729,1,1894.76,15,1610.55,Efectivo,78168
292,2025-07-28,17,Norte,Deportes,3612,4,739.28,5,2809.26,Online,95148
293,2024-05-29,45,Sur,Electronica,4974,1,23.24,15,19.75,Online,22862
294,2024-11-09,32,Sur,Electronica,963,8,1054.63,0,8437.04,Tarjeta,41150
295,2025-07-23,1,Centro,Moda,1809,5,1812.75,0,9063.75,Online,41712
296,2024-10-31,29,Centro,Moda,3577,4,804.99,10,2897.96,Online,96302
297,2025-11-12,7,Norte,Electronica,2118,7,188.29,15,1120.33,Efectivo,36818
298,2026-04-17,6,Norte,Electronica,2475,9,715.91,5,6121.03,Online,40122
299,2026-12-13,31,Centro,Hogar,4749,7,1250.93,5,8318.68,Tarjeta,47636
300,2026-09-29,4,Norte,Electronica,4165,7,1655.92,10,10432.3,Online,17723
301,2025-03-19,5,Norte,Deportes,1208,2,1681.93,5,3195.67,Online,25485
302,2025-09-04,23,Sur,Juguetes,1950,2,1603.45,10,2886.21,Tarjeta,18683
303,2026-09-19,47,Centro,Electronica,3583,5,430.23,5,2043.59,Tarjeta,86295
304,2024-09-20,15,Centro,Moda,848,2,381.53,5,724.91,Efectivo,27330
305,2026-12-12,13,Sur,Hogar,3810,1,1024.01,10,921.61,Tarjeta,78474
306,2026-09-30,45,Norte,Deportes,3956,2,996.71,15,1694.41,Tarjeta,57368
307,2024-01-05,17,Norte,Juguetes,1678,3,1888.66,15,4816.08,Online,18210
308,2026-02-12,41,Norte,Moda,2750,3,663.35,10,1791.05,Online,90198
309,2026-05-26,34,Sur,Electronica,5000,4,1997.42,5,7590.2,Efectivo,69038
310,2026-09-18,38,Centro,Juguetes,4370,10,33.34,10,300.06,Tarjeta,31103
