id_venta,fecha,tienda_id,region,categoria,producto_id,cantidad,precio_unitario,descuento_pct,monto,metodo_pago,cliente_id
171290,2025-06-06,23,Centro,Moda,4336,3,1115.52,15,2844.58,Efectivo,15359
171291,2024-03-08,50,Sur,Electronica,1215,4,487.57,15,1657.74,Online,99782
171292,2025-04-12,42,Sur,Hogar,2230,5,1771.27,10,7970.72,Online,70378
171293,2026-06-29,42,Norte,Deportes,875,1,1384.54,5,1315.31,Online,89322
171294,2026-10-15,22,Sur,Hogar,4412,6,44.87,5,255.76,Efectivo,35336
171295,2025-02-20,28,Centro,Moda,2641,3,327.55,5,933.52,Tarjeta,24705
171296,2025-12-31,41,Sur,Deportes,3321,6,241.5,15,1231.65,Efectivo,43943
171297,2026-03-22,39,Norte,Electronica,1250,7,73.18,15,435.42,Online,74612
171298,2024-09-13,19,Sur,Electronica,2808,8,349.02,15,2373.34,Efectivo,62815
171299,2025-01-09,46,Centro,Deportes,4238,7,1372.64,15,8167.21,Online,37343
171300,2024-05-05,39,Sur,Electronica,521,6,146.48,10,790.99,Online,40231
171301,2026-04-16,22,Centro,Hogar,342,9,329.33,0,2963.97,Tarjeta,94306
171302,2024-12-05,14,Norte,Electronica,1854,7,359.42,0,2515.94,Efectivo,5516
171303,2025-06-08,21,Norte,Deportes,366,6,1508.67,10,8146.82,Tarjeta,17706
171304,2026-10-13,36,Centro,Moda,3435,1,295.49,15,251.17,Tarjeta,66403
171305,2025-01-22,50,Sur,Hogar,4290,5,1500.03,0,7500.15,Online,73266
171306,2024-02-22,1,Sur,Electronica,4502,6,1433.47,5,8170.78,Tarjeta,62572
171307,2026-05-09,1,Sur,Electronica,2633,2,488.74,15,830.86,Efectivo,44243
171308,2025-03-26,14,Sur,Moda,4920,1,925.34,15,786.54,Efectivo,69084
171309,2024-02-29,8,Sur,Hogar,2108,6,1800.97,10,9725.24,Online,1785
171310,2025-01-31,36,Centro,Moda,2468,4,1865.28,0,7461.12,Tarjeta,71132
171311,2026-10-03,24,Norte,Electronica,605,9,1711.22,15,13090.83,Online,93211
171312,2026-04-15,31,Sur,Deportes,3152,6,70.24,5,400.37,Online,92024
171313,2026-01-10,39,Centro,Juguetes,3999,8,1835.64,10,13216.61,Efectivo,61398
171314,2026-03-11,21,Sur,Hogar,2437,6,1961.13,15,10001.76,Online,17359
171315,2025-11-04,13,Centro,Electronica,2628,5,511.46,15,2173.7,Tarjeta,31083
171316,2024-10-09,20,Norte,Juguetes,4392,4,195.78,5,743.96,Efectivo,13255
171317,2025-09-23,27,Centro,Deportes,1140,10,296.12,0,2961.2,Tarjeta,17335
171318,2025-03-01,17,Centro,Moda,11,4,524.24,0,2096.96,Efectivo,86340
171319,2025-08-15,5,Sur,Electronica,4946,3,1618.18,5,4611.81,Tarjeta,82630
171320,2024-08-11,26,Norte,Electronica,2089,5,1147.61,5,5451.15,Tarjeta,811
171321,2026-12-18,30,Norte,Moda,4453,4,736.33,0,2945.32,Efectivo,96168
171322,2026-05-19,47,Sur,Deportes,2092,7,534.54,10,3367.6,Efectivo,19190
171323,2026-06-25,17,Norte,Juguetes,2061,6,1347.51,10,7276.55,Online,68881
171324,2026-09-30,24,Sur,Electronica,2227,2,1027.98,0,2055.96,Online,62081
171325,2025-06-22,40,Centro,Hogar,2587,3,578.5,0,1735.5,Tarjeta,36839
171326,2024-11-13,36,Sur,Moda,4197,4,871.89,0,3487.56,Online,20807
171327,2024-01-09,7,Centro,Deportes,4402,8,1857.87,15,12633.52,Tarjeta,8677
171328,2026-01-21,50,Sur,Hogar,544,2,76.7,15,130.39,Online,95823
171329,2025-03-22,48,Centro,Juguetes,3254,4,624.94,15,2124.8,Online,5816
171330,2025-06-18,17,Norte,Moda,565,9,1204.0,5,10294.2,Tarjeta,59176
171331,2025-01-10,14,Norte,Hogar,1282,3,1587.38,15,4047.82,Tarjeta,16846
171332,2024-04-21,25,Sur,Deportes,863,10,1890.07,15,16065.6,Efectivo,73090
171333,2025-05-18,33,Sur,Moda,427,6,1150.47,10,6212.54,Online,290
171334,2025-02-18,31,Sur,Moda,1807,1,1663.12,0,1663.12,Efectivo,32015
171335,2025-06-04,13,Centro,Electronica,433,5,513.14,10,2309.13,Online,23797
171336,2024-01-09,44,Norte,Deportes,2124,8,849.87,5,6459.01,Tarjeta,64602
171337,2025-08-07,35,Centro,Deportes,2178,6,722.16,5,4116.31,Tarjeta,27245
171338,2026-01-18,42,Norte,Deportes,863,8,1237.55,0,9900.4,Online,15960
171339,2026-10-14,39,Norte,Moda,1865,6,380.37,5,2168.11,Efectivo,18479
171340,2025-05-26,40,Sur,Electronica,1374,5,1967.22,5,9344.3,Tarjeta,60166
171341,2024-08-20,17,Norte,Juguetes,4997,3,147.2,0,441.6,Efectivo,18220
171342,2024-07-27,41,Sur,Juguetes,80,10,474.75,0,4747.5,Online,69631
171343,2025-03-20,25,Norte,Moda,4491,9,1882.46,15,14400.82,Tarjeta,13317
171344,2024-05-11,12,Centro,Electronica,1728,8,1483.71,15,10089.23,Efectivo,29074
171345,2024-04-27,6,Norte,Moda,3760,9,194.98,0,1754.82,Efectivo,54798
171346,2026-08-18,2,Centro,Electronica,1350,10,880.15,0,8801.5,Tarjeta,22452
171347,2025-12-09,9,Sur,Moda,4940,5,969.03,10,4360.64,Tarjeta,98212
171348,2026-03-11,28,Centro,Electronica,1859,3,731.15,15,1864.43,Tarjeta,5410
171349,2025-03-02,37,Centro,Deportes,2562,4,1655.07,0,6620.28,Tarjeta,52083
171350,2024-06-21,25,Sur,Hogar,280,3,1659.09,5,4728.41,Tarjeta,26775
171351,2025-01-09,44,Sur,Hogar,1128,10,79.91,15,679.23,Tarjeta,93305
171352,2024-04-14,37,Norte,Deportes,1396,5,1115.39,0,5576.95,Online,35588
171353,2025-01-13,1,Norte,Moda,4918,3,1259.18,0,3777.54,Efectivo,20294
171354,2025-06-05,27,Sur,Electronica,3234,2,1781.9,5,3385.61,Tarjeta,59002
171355,2024-05-28,19,Norte,Electronica,2177,3,852.95,15,2175.02,Online,11901
171356,2026-09-08,31,Sur,Hogar,2593,1,939.74,10,845.77,Efectivo,75599
171357,2024-07-13,41,Norte,Juguetes,4044,9,556.6,15,4257.99,Online,47959
171358,2025-07-29,50,Centro,Juguetes,1152,4,468.99,5,1782.16,Efectivo,99235
171359,2024-03-11,6,Centro,Hogar,4127,8,812.36,10,5848.99,Online,13618
171360,2026-08-15,44,Norte,Juguetes,3950,6,69.41,5,395.64,Efectivo,14098
171361,2024-12-30,47,Sur,Deportes,2320,9,323.87,0,2914.83,Online,70431
171362,2025-10-30,44,Norte,Electronica,1523,2,26.95,5,51.2,Online,9594
171363,2026-02-19,41,Sur,Moda,3691,6,1362.77,10,7358.96,Tarjeta,28305
171364,2026-08-17,15,Norte,Juguetes,1046,8,908.24,0,7265.92,Tarjeta,29129
171365,2025-02-19,3,Norte,Juguetes,1115,3,34.52,0,103.56,Tarjeta,51677
171366,2024-08-29,28,Centro,Electronica,657,3,55.92,0,167.76,Tarjeta,12662
171367,2024-07-07,42,Centro,Deportes,2971,10,31.04,15,263.84,Tarjeta,96486
171368,2024-02-13,22,Centro,Juguetes,4842,5,100.01,0,500.05,Tarjeta,63090
171369,2024-07-19,1,Norte,Moda,1736,4,1644.68,5,6249.78,Online,10493
171370,2026-08-30,24,Norte,Deportes,3577,6,512.41,15,2613.29,Efectivo,87378
171371,2026-07-10,4,Centro,Electronica,4169,10,1966.79,5,18684.5,Tarjeta,130
171372,2026-04-12,9,Norte,Electronica,982,1,1697.81,0,1697.81,Online,91175
171373,2025-01-25,45,Centro,Moda,3161,4,1731.95,15,5888.63,Efectivo,4140
171374,2024-05-17,47,Norte,Electronica,3647,10,174.03,10,1566.27,Online,49435
171375,2026-06-01,34,Centro,Moda,3629,6,1665.85,0,9995.1,Efectivo,65135
171376,2026-04-20,29,Centro,Moda,3925,10,1960.13,10,17641.17,Efectivo,85237
171377,2024-02-20,47,Sur,Juguetes,3996,1,661.13,0,661.13,Online,37630
171378,2025-10-10,4,Sur,Electronica,457,2,647.05,10,1164.69,Tarjeta,65941
171379,2025-12-13,28,Centro,Deportes,4136,7,1989.97,15,11840.32,Efectivo,92534
171380,2026-08-07,5,Norte,Juguetes,964,1,1814.51,5,1723.78,Online,71186
171381,2024-06-10,18,Centro,Moda,3408,9,133.69,15,1022.73,Efectivo,27829
171382,2026-05-19,37,Centro,Hogar,1348,9,1487.6,5,12718.98,Efectivo,37148
171383,2025-12-26,41,Sur,Deportes,2364,2,1617.47,5,3073.19,Online,46573
171384,2025-12-27,37,Norte,Juguetes,350,8,1421.7,0,11373.6,Efectivo,36970
171385,2025-08-22,3,Norte,Deportes,77,10,1720.42,5,16343.99,Tarjeta,50102
171386,2024-11-29,38,Sur,Moda,2408,4,285.74,10,1028.66,Online,27073
171387,2025-01-06,42,Sur,Moda,1734,7,521.66,10,3286.46,Online,40844
171388,2026-01-31,24,Centro,Hogar,4471,4,167.97,15,571.1,Online,12533
171389,2024-11-22,34,Sur,Deportes,3707,2,347.65,15,591.0,Tarjeta,17333
171390,2025-09-23,44,Sur,Electronica,409,10,660.85,15,5617.22,Efectivo,43917
171391,2026-12-03,26,Sur,Hogar,1933,3,1213.23,5,3457.71,Efectivo,38114
171392,2025-11-19,29,Centro,Hogar,306,10,876.72,5,8328.84,Efectivo,81672
171393,2024-05-01,31,Norte,Juguetes,663,2,770.4,15,1309.68,Tarjeta,37321
171394,2025-04-21,10,Sur,Moda,323,4,333.19,15,1132.85,Tarjeta,66750
171395,2025-12-24,17,Sur,Moda,687,3,1578.05,15,4024.03,Efectivo,8452
171396,2025-12-28,1,Centro,Hogar,2888,4,307.12,10,1105.63,Efectivo,37602
171397,2026-07-03,36,Norte,Juguetes,4538,10,287.89,5,2734.95,Efectivo,20156
171398,2024-05-17,32,Norte,Electronica,4248,10,239.92,15,2039.32,Efectivo,59970
171399,2024-05-30,36,Centro,Moda,4309,10,1203.56,15,10230.26,Online,27232
171400,2025-11-16,50,Centro,Juguetes,192,10,1317.28,5,12514.16,Efectivo,18252
171401,2024-07-22,31,Centro,Moda,3793,6,622.97,10,3364.04,Efectivo,3855
171402,2024-11-01,47,Sur,Electronica,2757,9,1272.07,0,11448.63,Online,72811
171403,2026-09-07,46,Centro,Hogar,2512,8,1737.83,0,13902.64,Online,42000
171404,2024-09-21,28,Sur,Electronica,3047,3,1954.41,15,4983.75,Online,61903
171405,2024-01-17,34,Norte,Deportes,3209,9,633.65,15,4847.42,Online,45719
171406,2025-04-04,24,Sur,Electronica,41,9,1952.43,15,14936.09,Efectivo,52711
171407,2024-08-22,39,Sur,Moda,2504,3,849.41,5,2420.82,Tarjeta,71708
171408,2024-10-22,20,Centro,Electronica,3299,7,1197.24,0,8380.68,Online,13447
171409,2026-02-18,29,Norte,Electronica,2927,2,211.12,0,422.24,Tarjeta,58285
171410,2024-10-26,1,Norte,Hogar,1003,10,118.62,0,1186.2,Efectivo,13528
171411,2026-01-02,43,Norte,Hogar,1045,10,1952.98,10,17576.82,Tarjeta,11970
171412,2024-03-17,38,Sur,Deportes,1201,4,1476.52,5,5610.78,Online,93528
171413,2024-08-08,46,Sur,Deportes,3935,4,362.65,5,1378.07,Online,90248
171414,2024-06-09,25,Centro,Juguetes,246,6,1130.5,5,6443.85,Tarjeta,11089
171415,2024-08-13,4,Centro,Deportes,2824,4,468.2,5,1779.16,Tarjeta,37179
171416,2025-12-23,31,Centro,Hogar,2469,2,409.86,15,696.76,Tarjeta,35445
171417,2025-01-18,33,Norte,Juguetes,108,8,1370.95,5,10419.22,Online,43827
171418,2026-05-04,50,Sur,Deportes,3981,9,570.87,10,4624.05,Online,19181
171419,2024-06-21,30,Sur,Deportes,1270,7,608.54,0,4259.78,Tarjeta,38859
171420,2024-10-23,46,Centro,Hogar,687,1,455.49,15,387.17,Online,8503
171421,2025-11-21,33,Sur,Electronica,1468,4,593.35,10,2136.06,Efectivo,78130
171422,2025-06-06,15,Norte,Moda,3830,3,80.19,5,228.54,Efectivo,66641
171423,2024-03-24,11,Centro,Hogar,1262,9,62.39,0,561.51,Efectivo,90264
171424,2024-03-21,30,Norte,Electronica,1839,6,307.78,0,1846.68,Tarjeta,87777
171425,2025-07-22,10,Sur,Deportes,1005,2,1389.07,10,2500.33,Efectivo,65573
171426,2024-10-16,40,Centro,Moda,3980,6,302.33,10,1632.58,Online,79434
171427,2024-02-29,25,Centro,Deportes,4044,4,109.52,0,438.08,Efectivo,20736
171428,2024-05-20,13,Norte,Deportes,2057,6,1801.28,10,9726.91,Tarjeta,15318
171429,2024-06-10,29,Centro,Juguetes,4800,2,784.36,10,1411.85,Online,25018
171430,2024-05-12,11,Norte,Hogar,3601,2,310.45,10,558.81,Online,75915
171431,2025-05-05,17,Sur,Hogar,695,7,87.79,15,522.35,Tarjeta,26286
171432,2024-08-18,21,Sur,Moda,4924,2,1679.09,5,3190.27,Online,21663
171433,2026-10-26,2,Norte,Hogar,1647,8,1186.91,15,8070.99,Efectivo,25969
171434,2024-05-12,49,Sur,Deportes,348,9,1337.83,0,12040.47,Tarjeta,74222
171435,2024-08-11,10,Sur,Electronica,4214,4,1585.93,5,6026.53,Online,5770
171436,2024-08-16,5,Norte,Deportes,3370,7,338.4,10,2131.92,Online,6842
171437,2025-08-24,42,Sur,Electronica,3280,3,1411.89,15,3600.32,Online,65438
171438,2025-07-23,6,Centro,Electronica,4913,10,1843.32,5,17511.54,Tarjeta,6665
171439,2026-10-01,32,Norte,Hogar,4686,6,1189.7,0,7138.2,Efectivo,33914
171440,2024-09-06,13,Centro,Electronica,1880,7,634.61,10,3998.04,Tarjeta,61433
171441,2025-11-12,30,Norte,Juguetes,712,5,1944.37,0,9721.85,Online,8992
171442,2024-11-12,49,Sur,Juguetes,216,2,1302.03,0,2604.06,Tarjeta,33988
171443,2024-06-26,41,Sur,Hogar,2027,4,51.52,5,195.78,Tarjeta,97765
171444,2026-11-08,21,Centro,Electronica,838,8,310.97,10,2238.98,Efectivo,89837
171445,2024-11-09,5,Norte,Juguetes,2864,7,1396.75,15,8310.66,Efectivo,44134
171446,2024-05-09,37,Centro,Deportes,288,3,345.0,0,1035.0,Online,41984
171447,2026-10-31,13,Sur,Hogar,746,8,1578.32,5,11995.23,Online,36490
171448,2024-03-07,5,Centro,Electronica,2619,3,1196.92,0,3590.76,Efectivo,43096
171449,2025-06-02,27,Sur,Juguetes,3739,2,1457.11,15,2477.09,Efectivo,49676
171450,2024-07-02,26,Sur,Hogar,4035,2,1479.24,10,2662.63,Tarjeta,95404
171451,2026-06-02,11,Centro,Moda,2844,9,871.46,15,6666.67,Online,4199
171452,2025-08-10,39,Sur,Juguetes,1958,3,828.76,0,2486.28,Online,83588
171453,2025-09-19,26,Norte,Deportes,1145,5,638.92,0,3194.6,Efectivo,45159
171454,2025-10-21,44,Norte,Juguetes,2869,3,777.75,15,1983.26,Online,66047
171455,2024-03-02,14,Norte,Juguetes,1826,7,961.57,15,5721.34,Tarjeta,92625
171456,2026-07-11,20,Sur,Hogar,2299,5,922.56,15,3920.88,Efectivo,95799
171457,2024-06-29,8,Norte,Juguetes,1401,6,1957.77,15,9984.63,Online,75621
171458,2024-01-17,17,Centro,Deportes,3331,5,673.67,5,3199.93,Efectivo,13056
171459,2025-12-18,42,Norte,Juguetes,3519,2,449.03,10,808.25,Efectivo,47734
171460,2024-03-14,6,Sur,Electronica,3226,9,1840.92,0,16568.28,Efectivo,18829
171461,2025-07-09,14,Centro,Juguetes,485,3,1089.37,0,3268.11,Online,86034
171462,2024-08-17,17,Centro,Moda,1088,4,1457.04,0,5828.16,Online,27120
171463,2024-06-18,29,Sur,Deportes,2447,1,645.56,15,548.73,Tarjeta,36257
171464,2026-06-27,46,Sur,Hogar,1968,2,1223.05,0,2446.1,Online,24160
171465,2024-09-14,17,Sur,Juguetes,2790,7,16.58,5,110.26,Tarjeta,48091
171466,2025-10-29,49,Centro,Hogar,484,8,1223.04,15,8316.67,Online,65022
171467,2026-03-01,40,Norte,Moda,322,1,1375.59,15,1169.25,Efectivo,12436
171468,2026-04-13,6,Centro,Moda,3484,5,963.0,10,4333.5,Tarjeta,43128
171469,2026-11-08,16,Sur,Deportes,436,1,1554.93,0,1554.93,Online,66868
171470,2025-11-06,37,Norte,Electronica,1539,3,1475.07,5,4203.95,Online,29354
171471,2025-06-01,15,Centro,Electronica,4867,5,299.93,15,1274.7,Online,66207
171472,2024-03-29,40,Centro,Moda,3797,9,274.86,10,2226.37,Tarjeta,46999
171473,2024-12-08,25,Sur,Electronica,4960,9,646.6,10,5237.46,Online,35483
171474,2025-03-05,29,Norte,Juguetes,3822,3,1850.92,15,4719.85,Tarjeta,87814
171475,2026-08-09,15,Norte,Electronica,2781,2,1423.33,5,2704.33,Online,32352
171476,2026-08-15,16,Centro,Moda,3038,2,1066.35,10,1919.43,Tarjeta,26987
171477,2026-07-11,2,Norte,Hogar,4243,1,1150.38,10,1035.34,Efectivo,29207
171478,2024-08-18,3,Norte,Moda,1429,5,574.62,0,2873.1,Efectivo,12547
171479,2024-02-10,43,Norte,Moda,710,8,1975.16,15,13431.09,Online,38600
171480,2026-01-24,14,Sur,Juguetes,4512,10,1071.51,0,10715.1,Tarjeta,18097
171481,2026-05-19,31,Centro,Juguetes,4677,2,802.1,0,1604.2,Tarjeta,48561
171482,2025-11-05,9,Norte,Hogar,1683,9,1381.2,5,11809.26,Efectivo,30238
171483,2026-12-05,19,Norte,Electronica,1534,6,680.28,10,3673.51,Online,41870
171484,2026-11-12,11,Sur,Moda,3308,1,1154.98,10,1039.48,Online,73617
171485,2024-09-06,49,Sur,Moda,1784,6,1605.76,5,9152.83,Tarjeta,53093
171486,2025-04-24,12,Centro,Juguetes,3841,1,1234.45,10,1111.01,Tarjeta,65622
171487,2026-10-02,40,Centro,Juguetes,2867,7,634.89,5,4222.02,Tarjeta,33424
171488,2025-11-12,26,Sur,Electronica,4653,6,223.32,5,1272.92,Online,16817
171489,2026-08-25,7,Norte,Deportes,2083,8,551.91,0,4415.28,Tarjeta,9630
171490,2026-11-18,28,Norte,Juguetes,4575,2,1966.14,0,3932.28,Efectivo,40269
171491,2024-07-23,23,Centro,Deportes,216,10,1618.92,0,16189.2,Online,5046
171492,2026-10-07,25,Norte,Juguetes,885,5,1483.93,5,7048.67,Tarjeta,9991
171493,2025-11-05,26,Norte,Moda,1962,5,768.91,5,3652.32,Online,23600
171494,2024-05-29,39,Norte,Electronica,2364,10,1275.76,5,12119.72,Online,78277
171495,2024-02-25,25,Sur,Juguetes,2729,7,736.75,0,5157.25,Online,34682
171496,2026-04-26,49,Sur,Juguetes,2366,8,1856.99,10,13370.33,Efectivo,98400
171497,2025-07-12,43,Norte,Deportes,3983,5,854.91,0,4274.55,Online,53727
171498,2026-12-30,33,Centro,Hogar,964,9,1417.89,15,10846.86,Online,7335
171499,2026-09-19,36,Norte,Deportes,370,1,1003.73,5,953.54,Online,38927
171500,2025-09-03,30,Norte,Juguetes,3364,10,920.13,10,8281.17,Tarjeta,59238
171501,2026-05-09,44,Norte,Electronica,3561,1,819.07,10,737.16,Online,57795
171502,2026-02-18,11,Sur,Deportes,1921,10,1457.6,0,14576.0,Tarjeta,34632
171503,2024-05-20,26,Norte,Electronica,4942,3,917.24,10,2476.55,Tarjeta,78179
171504,2024-02-04,12,Centro,Moda,2750,7,1252.08,15,7449.88,Online,40062
171505,2025-12-06,5,Centro,Electronica,2121,6,183.18,10,989.17,Online,24641
171506,2025-11-13,5,Centro,Juguetes,4501,4,1428.49,5,5428.26,Efectivo,55373
171507,2024-04-20,26,Norte,Electronica,4820,4,952.16,0,3808.64,Online,31844
171508,2024-10-26,8,Centro,Hogar,4832,7,359.82,0,2518.74,Tarjeta,26563
171509,2025-12-17,10,Norte,Deportes,1013,1,247.99,10,223.19,Online,23202
171510,2026-07-17,46,Centro,Deportes,310,3,1220.52,10,3295.4,Tarjeta,58708
171511,2026-05-28,21,Norte,Deportes,473,10,1845.09,0,18450.9,Online,42040
171512,2026-03-25,21,Centro,Moda,4514,1,761.71,5,723.62,Efectivo,34862
171513,2026-09-15,18,Sur,Deportes,3244,3,941.22,0,2823.66,Online,97596
171514,2024-12-17,7,Sur,Moda,2098,4,161.65,0,646.6,Online,93428
171515,2024-11-30,50,Norte,Hogar,2708,5,20.74,0,103.7,Tarjeta,62058
171516,2024-06-11,29,Norte,Deportes,519,8,951.07,15,6467.28,Efectivo,75508
171517,2024-04-09,12,Sur,Deportes,2559,7,348.72,5,2318.99,Online,25330
171518,2026-11-11,25,Sur,Deportes,3459,3,8.52,5,24.28,Online,69743
171519,2026-09-09,7,Centro,Deportes,2750,6,755.36,5,4305.55,Tarjeta,92260
171520,2026-11-16,1,Sur,Electronica,464,2,1386.44,10,2495.59,Online,15984
171521,2024-08-29,28,Centro,Electronica,77,3,912.5,0,2737.5,Efectivo,79031
171522,2025-09-19,39,Sur,Deportes,1397,4,635.46,10,2287.66,Efectivo,62667
171523,2025-08-28,38,Sur,Juguetes,1566,6,1426.69,15,7276.12,Efectivo,43296
171524,2024-07-31,13,Centro,Juguetes,47,5,1148.3,5,5454.42,Online,98989
171525,2024-01-18,46,Norte,Juguetes,4991,8,1654.23,5,12572.15,Efectivo,44302
171526,2026-03-13,23,Sur,Electronica,2832,10,1242.44,15,10560.74,Efectivo,74164
171527,2025-07-21,33,Sur,Electronica,4689,8,500.73,10,3605.26,Online,22525
171528,2025-11-06,19,Sur,Moda,960,3,1685.0,0,5055.0,Online,89995
171529,2025-03-23,38,Sur,Moda,2531,9,15.8,15,120.87,Online,41670
171530,2026-01-18,29,Centro,Hogar,4320,2,166.82,15,283.59,Efectivo,12172
171531,2025-10-11,4,Sur,Hogar,4123,5,1695.48,15,7205.79,Efectivo,97695
171532,2025-10-01,36,Sur,Deportes,1724,4,1213.1,10,4367.16,Tarjeta,15210
171533,2025-01-30,2,Centro,Electronica,3415,2,1461.09,15,2483.85,Tarjeta,72181
171534,2025-01-12,45,Sur,Juguetes,2445,4,150.54,10,541.94,Online,91932
171535,2024-06-23,17,Centro,Deportes,4887,3,171.24,10,462.35,Efectivo,46197
171536,2024-05-15,11,Sur,Deportes,1655,4,355.3,0,1421.2,Tarjeta,90076
171537,2025-10-29,40,Sur,Moda,4204,3,76.5,10,206.55,Tarjeta,43489
171538,2024-10-08,21,Norte,Juguetes,2276,9,859.36,15,6574.1,Efectivo,72099
171539,2024-06-26,8,Norte,Electronica,3197,1,920.67,0,920.67,Online,92934
171540,2026-02-23,8,Centro,Electronica,282,9,1689.6,10,13685.76,Tarjeta,15424
171541,2026-01-26,48,Centro,Hogar,518,7,1041.52,15,6197.04,Tarjeta,57768
171542,2026-10-04,38,Centro,Deportes,2412,8,352.12,10,2535.26,Efectivo,37337
